Package Code	Package Description	Accessory #	Accessory	Code	CTD	Sell	Labour	Lab Hrs	Sundry	Sublet
MIN-604142-KIT02	Minn Kota - Instinct Quest 72" (Black) with Quick Realease Bracket & 24v 100AMP Lithium Battery Setup	8	Battery Holder Strap - MTD3BAT	MTD3BAT	5.76	10	Installation Only - Tie Down Straps	0.1	0	0
MIN-604142-KIT02	Minn Kota - Instinct Quest 72" (Black) with Quick Realease Bracket & 24v 100AMP Lithium Battery Setup	9	Battery Corner Locator Pack (Black)	BCL4BLK	24.348	40	Labour Estimated - (0.10)	0.1	1	0
MIN-604142-KIT02	Minn Kota - Instinct Quest 72" (Black) with Quick Realease Bracket & 24v 100AMP Lithium Battery Setup	10	Battery Webbing Holder (Black - Qty 2)	BWH2BLK	22.068	36	Labour Estimated - (0.10)	0.1	1	0
MIN-604132-KIT02	Minn Kota - Instinct Quest 72" (White) with Quick Realease Bracket & 24v 100AMP Lithium Battery Setup	1	MINN KOTA - RT Instinct Quest - 72" White	604132	8196.3596	9429	Minn Kota Motor Installation	4	80	0
MIN-604132-KIT02	Minn Kota - Instinct Quest 72" (White) with Quick Realease Bracket & 24v 100AMP Lithium Battery Setup	2	MINN KOTA - Quick Release Bracket (Quest) White	604200	644.76665	749	Minn Kota Accessory Installation	0.5	5	0
MIN-604132-KIT02	Minn Kota - Instinct Quest 72" (White) with Quick Realease Bracket & 24v 100AMP Lithium Battery Setup	3	MINN KOTA ELECTRIC STEER STABILIZER	603000	165	299	Minn Kota Accessory Installation	0.5	5	0
MIN-604132-KIT02	Minn Kota - Instinct Quest 72" (White) with Quick Realease Bracket & 24v 100AMP Lithium Battery Setup	4	Battery, Lithium 24v 100Amp (Bluetooth)	111180	2422.824	2890	Installation Only - Fit Battery	0.25	0	0
MIN-604132-KIT02	Minn Kota - Instinct Quest 72" (White) with Quick Realease Bracket & 24v 100AMP Lithium Battery Setup	5	Battery Charger - Lithium 20A 24V	111195	365.604	470	Installation Only - Fit Battery Charger	1.25	5	0
MIN-604132-KIT02	Minn Kota - Instinct Quest 72" (White) with Quick Realease Bracket & 24v 100AMP Lithium Battery Setup	6	Circuit Breaker - 60 Amp Surface Mount	302255	36.91200000000001	39	Minn Kota Accessory Installation	0.5	5	0
MIN-604132-KIT02	Minn Kota - Instinct Quest 72" (White) with Quick Realease Bracket & 24v 100AMP Lithium Battery Setup	7	Minn Kota Waterproof Plug - 60 Amp	603027	249.4954	289	Minn Kota Accessory Installation	0.5	5	0
MIN-604132-KIT02	Minn Kota - Instinct Quest 72" (White) with Quick Realease Bracket & 24v 100AMP Lithium Battery Setup	8	Battery Holder Strap - MTD3BAT	MTD3BAT	5.76	10	Installation Only - Tie Down Straps	0.1	0	0
MIN-604132-KIT02	Minn Kota - Instinct Quest 72" (White) with Quick Realease Bracket & 24v 100AMP Lithium Battery Setup	9	Battery Corner Locator Pack (Black)	BCL4BLK	24.348	40	Labour Estimated - (0.10)	0.1	1	0
MIN-604132-KIT02	Minn Kota - Instinct Quest 72" (White) with Quick Realease Bracket & 24v 100AMP Lithium Battery Setup	10	Battery Webbing Holder (Black - Qty 2)	BWH2BLK	22.068	36	Labour Estimated - (0.10)	0.1	1	0
MIN-604142-KIT01	Minn Kota - Instinct Quest 72" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	1	MINN KOTA - RT Instinct Quest - 72" Black	604142	8196.3596	9429	Minn Kota Motor Installation	4	80	0
MIN-604142-KIT01	Minn Kota - Instinct Quest 72" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	2	MINN KOTA - Quick Release Bracket (Quest) Black	604202	644.76665	749	Minn Kota Accessory Installation	0.5	5	0
MIN-604142-KIT01	Minn Kota - Instinct Quest 72" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	3	MINN KOTA ELECTRIC STEER STABILIZER	603000	165	299	Minn Kota Accessory Installation	0.5	5	0
MIN-604142-KIT01	Minn Kota - Instinct Quest 72" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	4	Battery, Lithium 36v 100Amp (Bluetooth)	111183	3444.9	4110	Installation Only - Fit Battery	0.25	0	0
MIN-604142-KIT01	Minn Kota - Instinct Quest 72" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	5	Battery Charger - Lithium 20A 36V	111196	509.196	660	Installation Only - Fit Battery Charger	1.25	5	0
MIN-604142-KIT01	Minn Kota - Instinct Quest 72" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	6	Circuit Breaker - 60 Amp Surface Mount	302255	36.91200000000001	39	Minn Kota Accessory Installation	0.5	5	0
MIN-604142-KIT01	Minn Kota - Instinct Quest 72" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	7	Minn Kota Waterproof Plug - 60 Amp	603027	249.4954	289	Minn Kota Accessory Installation	0.5	5	0
MIN-604142-KIT01	Minn Kota - Instinct Quest 72" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	8	Battery Holder Strap - MTD3BAT	MTD3BAT	5.76	10	Installation Only - Tie Down Straps	0.1	0	0
MIN-604142-KIT01	Minn Kota - Instinct Quest 72" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	9	Battery Corner Locator Pack (Black)	BCL4BLK	24.348	40	Labour Estimated - (0.10)	0.1	1	0
MIN-604142-KIT01	Minn Kota - Instinct Quest 72" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	10	Battery Webbing Holder (Black - Qty 2)	BWH2BLK	22.068	36	Labour Estimated - (0.10)	0.1	1	0
MIN-604132-KIT01	Minn Kota - Instinct Quest 72" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	1	MINN KOTA - RT Instinct Quest - 72" White	604132	8196.3596	9429	Minn Kota Motor Installation	4	80	0
MIN-604132-KIT01	Minn Kota - Instinct Quest 72" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	2	MINN KOTA - Quick Release Bracket (Quest) White	604200	644.76665	749	Minn Kota Accessory Installation	0.5	5	0
MIN-604132-KIT01	Minn Kota - Instinct Quest 72" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	3	MINN KOTA ELECTRIC STEER STABILIZER	603000	165	299	Minn Kota Accessory Installation	0.5	5	0
MIN-604132-KIT01	Minn Kota - Instinct Quest 72" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	4	Battery, Lithium 36v 100Amp (Bluetooth)	111183	3444.9	4110	Installation Only - Fit Battery	0.25	0	0
MIN-604132-KIT01	Minn Kota - Instinct Quest 72" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	5	Battery Charger - Lithium 20A 36V	111196	509.196	660	Installation Only - Fit Battery Charger	1.25	5	0
MIN-604132-KIT01	Minn Kota - Instinct Quest 72" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	6	Circuit Breaker - 60 Amp Surface Mount	302255	36.91200000000001	39	Minn Kota Accessory Installation	0.5	5	0
MIN-604132-KIT01	Minn Kota - Instinct Quest 72" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	7	Minn Kota Waterproof Plug - 60 Amp	603027	249.4954	289	Minn Kota Accessory Installation	0.5	5	0
MIN-604132-KIT01	Minn Kota - Instinct Quest 72" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	8	Battery Holder Strap - MTD3BAT	MTD3BAT	5.76	10	Installation Only - Tie Down Straps	0.1	0	0
MIN-604132-KIT01	Minn Kota - Instinct Quest 72" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	9	Battery Corner Locator Pack (Black)	BCL4BLK	24.348	40	Labour Estimated - (0.10)	0.1	1	0
MIN-604132-KIT01	Minn Kota - Instinct Quest 72" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	10	Battery Webbing Holder (Black - Qty 2)	BWH2BLK	22.068	36	Labour Estimated - (0.10)	0.1	1	0
MIN-604144-KIT01	Minn Kota - Instinct Quest 87" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	1	MINN KOTA - RT Instinct Quest - 87" Black	604144	9504.28435	10929	Minn Kota Motor Installation	4	80	0
MIN-604144-KIT01	Minn Kota - Instinct Quest 87" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	2	MINN KOTA - Quick Release Bracket (Quest) Black	604202	644.76665	749	Minn Kota Accessory Installation	0.5	5	0
MIN-604144-KIT01	Minn Kota - Instinct Quest 87" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	3	MINN KOTA ELECTRIC STEER STABILIZER	603000	165	299	Minn Kota Accessory Installation	0.5	5	0
MIN-604144-KIT01	Minn Kota - Instinct Quest 87" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	4	Battery, Lithium 36v 100Amp (Bluetooth)	111183	3444.9	4110	Installation Only - Fit Battery	0.25	0	0
MIN-604144-KIT01	Minn Kota - Instinct Quest 87" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	5	Battery Charger - Lithium 20A 36V	111196	509.196	660	Installation Only - Fit Battery Charger	1.25	5	0
MIN-604144-KIT01	Minn Kota - Instinct Quest 87" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	6	Circuit Breaker - 60 Amp Surface Mount	302255	36.91200000000001	39	Minn Kota Accessory Installation	0.5	5	0
MIN-604144-KIT01	Minn Kota - Instinct Quest 87" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	7	Minn Kota Waterproof Plug - 60 Amp	603027	249.4954	289	Minn Kota Accessory Installation	0.5	5	0
MIN-604144-KIT01	Minn Kota - Instinct Quest 87" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	8	Battery Holder Strap - MTD3BAT	MTD3BAT	5.76	10	Installation Only - Tie Down Straps	0.1	0	0
MIN-604144-KIT01	Minn Kota - Instinct Quest 87" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	9	Battery Corner Locator Pack (Black)	BCL4BLK	24.348	40	Labour Estimated - (0.10)	0.1	1	0
MIN-604144-KIT01	Minn Kota - Instinct Quest 87" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	10	Battery Webbing Holder (Black - Qty 2)	BWH2BLK	22.068	36	Labour Estimated - (0.10)	0.1	1	0
MIN-604134-KIT01	Minn Kota - Instinct Quest 87" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	1	MINN KOTA - RT Instinct Quest - 87" White	604134	9504.28435	10929	Minn Kota Motor Installation	4	80	0
MIN-604134-KIT01	Minn Kota - Instinct Quest 87" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	2	MINN KOTA - Quick Release Bracket (Quest) White	604200	644.76665	749	Minn Kota Accessory Installation	0.5	5	0
MIN-604134-KIT01	Minn Kota - Instinct Quest 87" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	3	MINN KOTA ELECTRIC STEER STABILIZER	603000	165	299	Minn Kota Accessory Installation	0.5	5	0
MIN-604134-KIT01	Minn Kota - Instinct Quest 87" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	4	Battery, Lithium 36v 100Amp (Bluetooth)	111183	3444.9	4110	Installation Only - Fit Battery	0.25	0	0
MIN-604134-KIT01	Minn Kota - Instinct Quest 87" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	5	Battery Charger - Lithium 20A 36V	111196	509.196	660	Installation Only - Fit Battery Charger	1.25	5	0
MIN-604134-KIT01	Minn Kota - Instinct Quest 87" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	6	Circuit Breaker - 60 Amp Surface Mount	302255	36.91200000000001	39	Minn Kota Accessory Installation	0.5	5	0
MIN-604134-KIT01	Minn Kota - Instinct Quest 87" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	7	Minn Kota Waterproof Plug - 60 Amp	603027	249.4954	289	Minn Kota Accessory Installation	0.5	5	0
MIN-604134-KIT01	Minn Kota - Instinct Quest 87" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	8	Battery Holder Strap - MTD3BAT	MTD3BAT	5.76	10	Installation Only - Tie Down Straps	0.1	0	0
MIN-604134-KIT01	Minn Kota - Instinct Quest 87" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	9	Battery Corner Locator Pack (Black)	BCL4BLK	24.348	40	Labour Estimated - (0.10)	0.1	1	0
MIN-604134-KIT01	Minn Kota - Instinct Quest 87" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	10	Battery Webbing Holder (Black - Qty 2)	BWH2BLK	22.068	36	Labour Estimated - (0.10)	0.1	1	0
MIN-604146-KIT01	Minn Kota - Instinct Quest 100" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	1	MINN KOTA - RT Instinct Quest - 100" Black	604146	10637.8129	12239	Minn Kota Motor Installation	4	80	0
MIN-604146-KIT01	Minn Kota - Instinct Quest 100" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	2	MINN KOTA - Quick Release Bracket (Quest) Black	604202	644.76665	749	Minn Kota Accessory Installation	0.5	5	0
MIN-604146-KIT01	Minn Kota - Instinct Quest 100" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	3	MINN KOTA ELECTRIC STEER STABILIZER	603000	165	299	Minn Kota Accessory Installation	0.5	5	0
MIN-604146-KIT01	Minn Kota - Instinct Quest 100" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	4	Battery, Lithium 36v 100Amp (Bluetooth)	111183	3444.9	4110	Installation Only - Fit Battery	0.25	0	0
MIN-604146-KIT01	Minn Kota - Instinct Quest 100" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	5	Battery Charger - Lithium 20A 36V	111196	509.196	660	Installation Only - Fit Battery Charger	1.25	5	0
MIN-604146-KIT01	Minn Kota - Instinct Quest 100" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	6	Circuit Breaker - 60 Amp Surface Mount	302255	36.91200000000001	39	Minn Kota Accessory Installation	0.5	5	0
MIN-604146-KIT01	Minn Kota - Instinct Quest 100" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	7	Minn Kota Waterproof Plug - 60 Amp	603027	249.4954	289	Minn Kota Accessory Installation	0.5	5	0
MIN-604146-KIT01	Minn Kota - Instinct Quest 100" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	8	Battery Holder Strap - MTD3BAT	MTD3BAT	5.76	10	Installation Only - Tie Down Straps	0.1	0	0
MIN-604146-KIT01	Minn Kota - Instinct Quest 100" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	9	Battery Corner Locator Pack (Black)	BCL4BLK	24.348	40	Labour Estimated - (0.10)	0.1	1	0
MIN-604146-KIT01	Minn Kota - Instinct Quest 100" (Black) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	10	Battery Webbing Holder (Black - Qty 2)	BWH2BLK	22.068	36	Labour Estimated - (0.10)	0.1	1	0
MIN-604136-KIT01	Minn Kota - Instinct Quest 100" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	1	MINN KOTA - RT Instinct Quest - 100" White	604136	10637.8129	12239	Minn Kota Motor Installation	4	80	0
MIN-604136-KIT01	Minn Kota - Instinct Quest 100" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	2	MINN KOTA - Quick Release Bracket (Quest) White	604200	644.76665	749	Minn Kota Accessory Installation	0.5	5	0
MIN-604136-KIT01	Minn Kota - Instinct Quest 100" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	3	MINN KOTA ELECTRIC STEER STABILIZER	603000	165	299	Minn Kota Accessory Installation	0.5	5	0
MIN-604136-KIT01	Minn Kota - Instinct Quest 100" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	4	Battery, Lithium 36v 100Amp (Bluetooth)	111183	3444.9	4110	Installation Only - Fit Battery	0.25	0	0
MIN-604136-KIT01	Minn Kota - Instinct Quest 100" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	5	Battery Charger - Lithium 20A 36V	111196	509.196	660	Installation Only - Fit Battery Charger	1.25	5	0
MIN-604136-KIT01	Minn Kota - Instinct Quest 100" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	6	Circuit Breaker - 60 Amp Surface Mount	302255	36.91200000000001	39	Minn Kota Accessory Installation	0.5	5	0
MIN-604136-KIT01	Minn Kota - Instinct Quest 100" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	7	Minn Kota Waterproof Plug - 60 Amp	603027	249.4954	289	Minn Kota Accessory Installation	0.5	5	0
MIN-604136-KIT01	Minn Kota - Instinct Quest 100" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	8	Battery Holder Strap - MTD3BAT	MTD3BAT	5.76	10	Installation Only - Tie Down Straps	0.1	0	0
MIN-604136-KIT01	Minn Kota - Instinct Quest 100" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	9	Battery Corner Locator Pack (Black)	BCL4BLK	24.348	40	Labour Estimated - (0.10)	0.1	1	0
MIN-604136-KIT01	Minn Kota - Instinct Quest 100" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	10	Battery Webbing Holder (Black - Qty 2)	BWH2BLK	22.068	36	Labour Estimated - (0.10)	0.1	1	0
MIN-604120-KIT01	Minn Kota - RT Terrova Quest 60" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	1	MINN KOTA - RT Terrova - QUEST 60"	604120	5945.1788	6839	Minn Kota Motor Installation	4	80	0
MIN-604120-KIT01	Minn Kota - RT Terrova Quest 60" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	2	MINN KOTA - Quick Release Bracket (Quest) White	604200	644.76665	749	Minn Kota Accessory Installation	0.5	5	0
MIN-604120-KIT01	Minn Kota - RT Terrova Quest 60" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	3	MINN KOTA ELECTRIC STEER STABILIZER	603000	165	299	Minn Kota Accessory Installation	0.5	5	0
MIN-604120-KIT01	Minn Kota - RT Terrova Quest 60" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	4	Battery, Lithium 36v 100Amp (Bluetooth)	111183	3444.9	4110	Installation Only - Fit Battery	0.25	0	0
MIN-604120-KIT01	Minn Kota - RT Terrova Quest 60" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	5	Battery Charger - Lithium 20A 36V	111196	509.196	660	Installation Only - Fit Battery Charger	1.25	5	0
MIN-604120-KIT01	Minn Kota - RT Terrova Quest 60" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	6	Circuit Breaker - 60 Amp Surface Mount	302255	36.91200000000001	39	Minn Kota Accessory Installation	0.5	5	0
MIN-604120-KIT01	Minn Kota - RT Terrova Quest 60" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	7	Minn Kota Waterproof Plug - 60 Amp	603027	249.4954	289	Minn Kota Accessory Installation	0.5	5	0
MIN-604120-KIT01	Minn Kota - RT Terrova Quest 60" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	8	Battery Holder Strap - MTD3BAT	MTD3BAT	5.76	10	Installation Only - Tie Down Straps	0.1	0	0
MIN-604120-KIT01	Minn Kota - RT Terrova Quest 60" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	9	Battery Corner Locator Pack (Black)	BCL4BLK	24.348	40	Labour Estimated - (0.10)	0.1	1	0
MIN-604120-KIT01	Minn Kota - RT Terrova Quest 60" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	10	Battery Webbing Holder (Black - Qty 2)	BWH2BLK	22.068	36	Labour Estimated - (0.10)	0.1	1	0
MIN-604122-KIT01	Minn Kota - RT Terrova Quest 72" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	1	MINN KOTA - RT Terrova - QUEST 72"	604122	6402.936100000001	7369	Minn Kota Motor Installation	4	80	0
MIN-604122-KIT01	Minn Kota - RT Terrova Quest 72" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	2	MINN KOTA - Quick Release Bracket (Quest) White	604200	644.76665	749	Minn Kota Accessory Installation	0.5	5	0
MIN-604122-KIT01	Minn Kota - RT Terrova Quest 72" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	3	MINN KOTA ELECTRIC STEER STABILIZER	603000	165	299	Minn Kota Accessory Installation	0.5	5	0
MIN-604122-KIT01	Minn Kota - RT Terrova Quest 72" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	4	Battery, Lithium 36v 100Amp (Bluetooth)	111183	3444.9	4110	Installation Only - Fit Battery	0.25	0	0
MIN-604122-KIT01	Minn Kota - RT Terrova Quest 72" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	5	Battery Charger - Lithium 20A 36V	111196	509.196	660	Installation Only - Fit Battery Charger	1.25	5	0
MIN-604122-KIT01	Minn Kota - RT Terrova Quest 72" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	6	Circuit Breaker - 60 Amp Surface Mount	302255	36.91200000000001	39	Minn Kota Accessory Installation	0.5	5	0
MIN-604122-KIT01	Minn Kota - RT Terrova Quest 72" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	7	Minn Kota Waterproof Plug - 60 Amp	603027	249.4954	289	Minn Kota Accessory Installation	0.5	5	0
MIN-604122-KIT01	Minn Kota - RT Terrova Quest 72" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	8	Battery Holder Strap - MTD3BAT	MTD3BAT	5.76	10	Installation Only - Tie Down Straps	0.1	0	0
MIN-604122-KIT01	Minn Kota - RT Terrova Quest 72" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	9	Battery Corner Locator Pack (Black)	BCL4BLK	24.348	40	Labour Estimated - (0.10)	0.1	1	0
MIN-604122-KIT01	Minn Kota - RT Terrova Quest 72" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	10	Battery Webbing Holder (Black - Qty 2)	BWH2BLK	22.068	36	Labour Estimated - (0.10)	0.1	1	0
MIN-604124-KIT01	Minn Kota - RT Terrova Quest 87" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	1	MINN KOTA - RT Terrova - QUEST 87"	604124	7629.96465	8779	Minn Kota Motor Installation	4	80	0
MIN-604124-KIT01	Minn Kota - RT Terrova Quest 87" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	2	MINN KOTA - Quick Release Bracket (Quest) White	604200	644.76665	749	Minn Kota Accessory Installation	0.5	5	0
MIN-604124-KIT01	Minn Kota - RT Terrova Quest 87" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	3	MINN KOTA ELECTRIC STEER STABILIZER	603000	165	299	Minn Kota Accessory Installation	0.5	5	0
MIN-604124-KIT01	Minn Kota - RT Terrova Quest 87" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	4	Battery, Lithium 36v 100Amp (Bluetooth)	111183	3444.9	4110	Installation Only - Fit Battery	0.25	0	0
MIN-604124-KIT01	Minn Kota - RT Terrova Quest 87" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	5	Battery Charger - Lithium 20A 36V	111196	509.196	660	Installation Only - Fit Battery Charger	1.25	5	0
MIN-604124-KIT01	Minn Kota - RT Terrova Quest 87" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	6	Circuit Breaker - 60 Amp Surface Mount	302255	36.91200000000001	39	Minn Kota Accessory Installation	0.5	5	0
MIN-604124-KIT01	Minn Kota - RT Terrova Quest 87" (White) with Quick Realease Bracket & 36v 100AMP Lithium Battery Setup	7	Minn Kota Waterproof Plug - 60 Amp	603027	249.4954	289	Minn Kota Accessory Installation	0.5	5	0
