As at 27.02.2026		Franchise	Part	Description	Stock OH	Bin	Daily	MU	GP	List	Retail+ GST	
		9ME	22862956	REF MCM SB2003-05	1	ZBH02	11.44	0.48076923076923095	5.500000000000002	16.94	18.63	
		9ME	22863464A1	S/S    22 8M0065823	0	BUY IN	12.48	0.4807692307692307	6	18.48	20.33	
		9ME	228637131	FITTING	0	BUY IN	47.09	0.481206200891909	22.659999999999997	69.75	76.73	
		9ME	22863719	S/S    22 8M0082320	0	BUY IN	8.88	0.4808558558558558	4.27	13.15	14.47	
		9ME	22863786A1	T FITTING ASSY	0	BUY IN	38.16	0.4813941299790358	18.370000000000005	56.53	62.18	
		9ME	22864183	S/S	0	BUY IN	33.12	0.48128019323671517	15.940000000000005	49.06	53.97	
		9ME	22864184	FITTING	0	BUY IN	38.73	0.48128066098631556	18.64	57.37	63.11	
		9ME	22864621A1	DRAIN FIT ASSY	0	BUY IN	84.87	0.4813243784611758	40.849999999999994	125.72	138.29	
		9ME	22864669	FITTING	0	BUY IN	14.48	0.4813535911602209	6.969999999999999	21.45	23.6	
		9ME	22864989A01	FITTING-DRAIN ASY	0	BUY IN	57.33	0.48124890982033847	27.590000000000003	84.92	93.41	
		9ME	22865191	CONNECTOR	0	BUY IN	2.27	0.48017621145374445	1.0899999999999999	3.36	3.7	
		9ME	22865208T02	FITTING-HOSE ASY	0	BUY IN	31.04	0.4813144329896907	14.939999999999998	45.98	50.58	
		9ME	22865417	FITTING-Q/C	0	BUY IN	6.35	0.4818897637795277	3.0600000000000005	9.41	10.35	
		9ME	22866725	FTG-STRGT 3/4 NPT	6	ZBH02	11.16	0.4811827956989248	5.370000000000001	16.53	18.18	
		9ME	22881866	FITTING	0	BUY IN	5.57	0.4811490125673249	2.6799999999999997	8.25	9.08	
		9ME	22885361A01	FITTING ASY FLUSH	0	BUY IN	3.83	0.48041775456919056	1.8399999999999999	5.67	6.24	
		9ME	2288847	PLUG	0	BUY IN	12.63	0.4806017418844021	6.0699999999999985	18.7	20.57	
		9ME	228M0072235	S/S    22 8M0120628	0	ZB	20.13	0.48087431693989074	9.68	29.81	32.79	
		9ME	228M0081543	CONNECTOR	0	BUY IN	17.23	0.48113755078351705	8.29	25.52	28.07	
		9ME	228M2016778	FITTING	0	ZBH02	18.02	0.48113207547169823	8.670000000000002	26.69	29.36	
		9ME	2295393	VALVE, FUEL	0	BUY IN	33.01	0.4813692820357468	15.89	48.9	53.79	
		9ME	2298278	FITTING	0	BUY IN	21.83	0.48144754924415967	10.510000000000005	32.34	35.57	
		9ME	2298646	S/S	0	BUY IN	60.52	0.4813284864507601	29.130000000000003	89.65	98.62	
		9ME	22996642	ELBOW	1	ZBH02	1.53	0.4771241830065358	0.7299999999999998	2.26	2.49	
		9ME	2316176	BUSHING	0	BUY IN	7.02	0.4814814814814816	3.380000000000001	10.4	11.44	
		9ME	2316176009	BUSHING	0	BUY IN	5.46	0.4816849816849817	2.63	8.09	8.9	
		9ME	2316176010	BUSHING	0	BUY IN	2.6	0.47692307692307684	1.2399999999999998	3.84	4.22	
		9ME	2316220	BUSHING	0	BUY IN	4.31	0.48027842227378204	2.0700000000000003	6.38	7.02	
		9ME	23163361	BUSHING	0	BUY IN	2.53	0.4782608695652176	1.2100000000000004	3.74	4.11	
		9ME	2319606	BEARING	0	BUY IN	5.13	0.4795321637426901	2.46	7.59	8.35	
		9ME	2325901	BUSHING	0	BUY IN	7.91	0.481668773704172	3.8100000000000005	11.72	12.89	
		9ME	2325907	S/S	0	BUY IN	2.68	0.47761194029850734	1.2799999999999998	3.96	4.36	
		9ME	2328912	S/S	0	BUY IN	13.11	0.48131197559115196	6.310000000000002	19.42	21.36	
		9ME	2329804T	SLEEVE @5	1	ZBH02	5.65	0.47964601769911486	2.709999999999999	8.36	9.2	
		9ME	2330676A1	BUSHING	0	BUY IN	59.15	0.48131868131868144	28.470000000000006	87.62	96.38	
		9ME	2330678	S/S	0	BUY IN	4.65	0.47956989247311815	2.2299999999999995	6.88	7.57	
		9ME	2332848	S/S	0	BUY IN	8.28	0.4818840579710146	3.99	12.27	13.5	
		9ME	2333589	BUSHING @3	1	ZBH02	6.2	0.4822580645161289	2.9899999999999993	9.19	10.11	
		9ME	23335891	BUSHING	0	BUY IN	4.42	0.4819004524886878	2.13	6.55	7.21	
		9ME	2333763	SPACER	0	BUY IN	1.49	0.10738255033557041	0.15999999999999992	1.65	1.82	
		9ME	2335977	BUSHING	0	BUY IN	14.56	0.4807692307692306	6.999999999999998	21.56	23.72	
		9ME	2335985	SPACER	0	BUY IN	22.21	0.4808644754615038	10.68	32.89	36.18	
		9ME	2336101	S/S	0	BUY IN	16.56	0.48128019323671517	7.970000000000002	24.53	26.98	
		9ME	2342080T01	BEARING	0	BUY IN	2.23	0.4798206278026905	1.0699999999999998	3.3	3.63	
		9ME	23420911	SPACER	0	BUY IN	6.46	0.4814241486068112	3.1100000000000003	9.57	10.53	
		9ME	2342139	BEARING	0	BUY IN	3.83	0.48041775456919056	1.8399999999999999	5.67	6.24	
		9ME	23421402	BEARING	0	BUY IN	18.31	0.48115783724740596	8.810000000000002	27.12	29.83	
		9ME	2345003	BUSHING	0	BUY IN	0	#DIV/0!	0	0	0	
		9ME	2345280	S/S	0	BUY IN	6.58	0.48024316109422494	3.16	9.74	10.71	
		9ME	2345821A2	BUSHING	0	BUY IN	0	#DIV/0!	0	0	0	
		9ME	2347803	S/S	0	BUY IN	4.27	0.4824355971896957	2.0600000000000005	6.33	6.96	
		9ME	2361005	S/S	0	BUY IN	5.57	0.4811490125673249	2.6799999999999997	8.25	9.08	
		9ME	2366068	S/S	0	BUY IN	8.36	0.48086124401913893	4.020000000000001	12.38	13.62	
		9ME	2366824	SPACER	0	BUY IN	34.83	0.4811943726672411	16.760000000000005	51.59	56.75	
		9ME	2369341	BUSHING	0	BUY IN	24.66	0.48094079480940805	11.860000000000003	36.52	40.17	
		9ME	2377631A2	BUSHING ASSY	0	BUY IN	30.66	0.4810828440965426	14.749999999999996	45.41	49.95	
		9ME	2378861	SPACER	0	BUY IN	1.08	0.48148148148148145	0.52	1.6	1.76	
		9ME	2379373A1	S/S    23 805041A 2	0	BUY IN	9.17	0.4820065430752454	4.42	13.59	14.95	
		9ME	23803761	BUSHING	0	BUY IN	11.48	0.48083623693379784	5.52	17	18.7	
		9ME	2380567M	S/S	0	BUY IN	7.39	0.48173207036535853	3.5599999999999996	10.95	12.05	
		9ME	23806036A1	BUSHING/SEAL KIT	0	BUY IN	24.47	0.48140580302411123	11.780000000000001	36.25	39.88	
		9ME	23806981	SPACER	0	BUY IN	1.71	0.47953216374269	0.8199999999999998	2.53	2.78	
		9ME	23807073	BUSHING	0	BUY IN	19.83	0.4810892586989412	9.540000000000003	29.37	32.31	
		9ME	23812707	BUSHING	0	BUY IN	5.09	0.48133595284872305	2.45	7.54	8.29	
		9ME	23813696A2	BUSHING	0	BUY IN	41.13	0.4814004376367614	19.799999999999997	60.93	67.02	
		9ME	23814308	BUSHING	0	BUY IN	10.03	0.4805583250249253	4.82	14.85	16.34	
		9ME	23815950	BUSHING S/S  23 815950  1	0	BUY IN	12.38	0.48061389337641336	5.9499999999999975	18.33	20.16	
		9ME	238159501	BUSHING @5	4	ZBH02	12.93	0.48105181747873155	6.219999999999999	19.15	21.07	
		9ME	23816039	SPACER	0	BUY IN	4.47	0.4787472035794185	2.1400000000000006	6.61	7.27	
		9ME	23816583	SLEEVE	0	BUY IN	6.83	0.480234260614934	3.2799999999999994	10.11	11.12	
		9ME	238165991	BUSHING @5	3	ZBH02	11.22	0.48128342245989303	5.4	16.62	18.28	
		9ME	23818469	S/S    23 818469001	0	BUY IN	118.69	0.4815064453618671	57.150000000000006	175.84	193.42	
		9ME	23818764	BUSHING	0	ZB	23.47	0.4810396250532595	11.29	34.76	38.24	
		9ME	23821207	BUSHING	2	ZBH02	11.19	0.480786416443253	5.380000000000001	16.57	18.23	
		9ME	23823812	BUSHING	0	BUY IN	7.13	0.4810659186535765	3.4300000000000006	10.56	11.62	
		9ME	23823939	BUSHING	0	BUY IN	14.28	0.48109243697478987	6.869999999999999	21.15	23.27	
		9ME	23824858	BUSHING	0	BUY IN	6.69	0.4798206278026905	3.21	9.9	10.89	
		9ME	23824966	S/S    23 8M0057473	0	BUY IN	20.05	0.48129675810473804	9.649999999999999	29.7	32.67	
		9ME	23847637	BEARING	0	ZB	38.33	0.48134620401774075	18.450000000000003	56.78	62.46	
		9ME	23847638	BEARING	1	ZBH02	35.06	0.4811751283513975	16.869999999999997	51.93	57.12	
		9ME	2385154A1	BUSHING	0	BUY IN	12.29	0.48169243287225405	5.920000000000002	18.21	20.03	
		9ME	238518582	BUSHING	0	BUY IN	2.42	0.4793388429752067	1.1600000000000001	3.58	3.94	
		9ME	238537435	BUSHING	0	BUY IN	7.69	0.4811443433029909	3.7	11.39	12.53	
		9ME	23856163Q1	BUSHING	0	BUY IN	30.67	0.4812520378219758	14.759999999999998	45.43	49.97	
		9ME	23859594	BUSHING	0	BUY IN	2.39	0.4769874476987446	1.1399999999999997	3.53	3.88	
		9ME	2386918T	SPACER	0	BUY IN	46.75	0.48128342245989303	22.5	69.25	76.18	
		9ME	23891658	BUSHING @2	0	BUY IN	2.31	0.4761904761904762	1.1	3.41	3.75	
		9ME	23896883	SPACER	0	BUY IN	3.09	0.4789644012944985	1.4800000000000004	4.57	5.03	
		9ME	238M0021168	SPACER	0	BUY IN	3.01	0.48172757475083067	1.4500000000000002	4.46	4.91	
		9ME	238M0054695	SLEEVE @5	0	BUY IN	2.42	0.4793388429752067	1.1600000000000001	3.58	3.94	
		9ME	238M0070256	SLEEVE-PROP BORE	0	BUY IN	4.91	0.480651731160896	2.3599999999999994	7.27	8	
		9ME	238M0071559	GROMMET	1	ZBH02	3.98	0.4798994974874371	1.9099999999999997	5.89	6.48	
		9ME	238M0214947	SLEEVE	2	ZBH02	3.44	0.47965116279069764	1.65	5.09	5.6	
		9ME	2390203	BUSHING @5	0	BUY IN	5.76	0.48090277777777773	2.7699999999999996	8.53	9.38	
		9ME	2391758M	S/S	0	BUY IN	19.27	0.4815775817332642	9.280000000000001	28.55	31.41	
		9ME	2391760M	S/S	0	BUY IN	5.94	0.4814814814814815	2.8600000000000003	8.8	9.68	
		9ME	23932481	BUSHING	0	ZBH02	15.83	0.4807327858496526	7.610000000000001	23.44	25.78	
		9ME	2394568M	S/S	0	BUY IN	12.52	0.48083067092651754	6.02	18.54	20.39	
		9ME	239528613	COLLAR	0	BUY IN	4.57	0.4814004376367613	2.1999999999999993	6.77	7.45	
		9ME	23952867	COLLAR	0	BUY IN	2.97	0.4814814814814815	1.4300000000000002	4.4	4.84	
		9ME	2396558M	S/S	0	BUY IN	9.1	0.48131868131868144	4.380000000000001	13.48	14.83	
		9ME	2396818	BUSHING	0	BUY IN	11.54	0.4809358752166379	5.550000000000001	17.09	18.8	
		9ME	2398357	S/S    23  98357  1	0	BUY IN	8.88	0.4808558558558558	4.27	13.15	14.47	
		9ME	23983571	BUSHING	1	ZBH02	33.05	0.4813918305597581	15.910000000000004	48.96	53.86	
		9ME	2398358	BUSHING	1	ZBH02	36.06	0.11092623405435385	4	40.06	44.07	
		9ME	2398923M	S/S	0	BUY IN	3.72	0.4784946236559139	1.7799999999999998	5.5	6.05	
		9ME	2399299	SPACER	0	BUY IN	11.81	0.48094834885690074	5.679999999999998	17.49	19.24	
		9ME	2416216	SPRING	0	BUY IN	6.28	0.480891719745223	3.0200000000000005	9.3	10.23	
		9ME	2417997A1	SPRING KIT	0	BUY IN	9.43	0.4814422057264052	4.540000000000001	13.97	15.37	
		9ME	2418336	S/S    24  42996	0	BUY IN	6.69	0.4798206278026905	3.21	9.9	10.89	
		9ME	2430858A1	S/S	0	BUY IN	9.84	0.48170731707317077	4.74	14.58	16.04	
		9ME	2430893	SPRING @2	1	ZBH02	4.87	0.48049281314168374	2.34	7.21	7.93	
		9ME	2435214	SPRING	0	BUY IN	11.14	0.4811490125673249	5.359999999999999	16.5	18.15	
		9ME	2436244	S/S	0	BUY IN	5.61	0.48128342245989303	2.7	8.31	9.14	
		9ME	2442996	SPRING @2	0	BUY IN	2.57	0.4785992217898833	1.23	3.8	4.18	
		9ME	2444297	S/S	0	BUY IN	7.65	0.4810457516339869	3.6799999999999997	11.33	12.46	
		9ME	2446312	SPRING @5	0	BUY IN	2.57	0.4785992217898833	1.23	3.8	4.18	
		9ME	2472847	S/S	0	BUY IN	30.48	0.48162729658792636	14.679999999999996	45.16	49.68	
		9ME	24804905	SPRING	0	BUY IN	1.56	0.4807692307692307	0.75	2.31	2.54	
		9ME	248126451	SPRING	0	BUY IN	33.17	0.481157672595719	15.96	49.13	54.04	
		9ME	248126452	SPRING	0	BUY IN	2.49	0.4819277108433733	1.1999999999999997	3.69	4.06	
		9ME	248126455	SPRING	0	BUY IN	3.61	0.47922437673130197	1.73	5.34	5.87	
		9ME	248126456	SPRING	0	BUY IN	2.27	0.48017621145374445	1.0899999999999999	3.36	3.7	
		9ME	24812645T	SPRING KIT	0	BUY IN	29.85	0.4814070351758793	14.369999999999997	44.22	48.64	
		9ME	24826382	SPRING @5	0	BUY IN	0.93	0.4838709677419353	0.44999999999999984	1.38	1.52	
		9ME	24832085A1	SPRING KIT	0	BUY IN	4.27	0.4824355971896957	2.0600000000000005	6.33	6.96	
		9ME	2483588M	SPRING	0	BUY IN	60.3	0.4812603648424543	29.019999999999996	89.32	98.25	
		9ME	2483591M	S/S	0	BUY IN	9.36	0.4807692307692308	4.5	13.86	15.25	
		9ME	248560361	SPRING	0	BUY IN	2.05	0.4780487804878049	0.98	3.03	3.33	
		9ME	2486851	S/S    24  86851  1	0	BUY IN	3.23	0.48297213622291024	1.56	4.79	5.27	
		9ME	24953838	SPRING	0	BUY IN	5.02	0.48007968127490047	2.41	7.43	8.17	
		9ME	2497427	SPRING	0	BUY IN	17.45	0.48137535816618926	8.400000000000002	25.85	28.44	
		9ME	2499622	SPRING	3	ZBH02	9.95	0.4814070351758795	4.790000000000001	14.74	16.21	
		9ME	24F366300	SPRING	0	BUY IN	2.23	0.4798206278026905	1.0699999999999998	3.3	3.63	
		9ME	2511332	O RING	0	BUY IN	8.85	0.480225988700565	4.25	13.1	14.41	
		9ME	2516109	S/S	0	BUY IN	3.42	0.47953216374269	1.6399999999999997	5.06	5.57	
		9ME	2516117	GROMMET	1	ZBH02	11.04	0.48097826086956547	5.310000000000002	16.35	17.99	
		9ME	2516131	O RING	0	ZB	6.06	0.4801980198019804	2.910000000000001	8.97	9.87	
		9ME	2516131014	O RING	0	BUY IN	6.39	0.480438184663537	3.070000000000001	9.46	10.41	
		9ME	25161311	O RING	2	ZBH02	7.05	0.4808510638297872	3.3899999999999997	10.44	11.48	
		9ME	25161314	O RING	0	BUY IN	5.17	0.47969052224371383	2.4800000000000004	7.65	8.42	
		9ME	2516131A05	O RING SET	0	BUY IN	26.76	0.4813153961136023	12.879999999999999	39.64	43.6	
		9ME	25161771	O RING	0	BUY IN	2.94	0.4795918367346938	1.4099999999999997	4.35	4.79	
		9ME	25161772	O RING	0	BUY IN	2.68	0.47761194029850734	1.2799999999999998	3.96	4.36	
		9ME	2516178	O RING	0	BUY IN	2.91	0.4776632302405497	1.3899999999999997	4.3	4.73	
		9ME	25161781	O RING	1	ZBH02	3.31	0.48036253776435056	1.5900000000000003	4.9	5.39	
		9ME	25161783	O RING	0	BUY IN	2.94	0.4795918367346938	1.4099999999999997	4.35	4.79	
		9ME	25162281	ORD 8M0065066	0	BUY IN	15.82	0.48103666245259163	7.609999999999999	23.43	25.77	
		9ME	2516823	GROMMET	0	BUY IN	9	0.48000000000000004	4.32	13.32	14.65	
		9ME	25201951	O RING	0	BUY IN	1.82	0.4835164835164836	0.8800000000000001	2.7	2.97	
		9ME	2521836	O RING	2	ZBH02	1.75	0.4799999999999999	0.8399999999999999	2.59	2.85	
		9ME	2525439	O RING @5	0	NO LOCAT	4.48	0.47991071428571414	2.1499999999999995	6.63	7.29	
		9ME	2526318T	O-RING	0	BUY IN	3.49	0.481375358166189	1.6799999999999997	5.17	5.69	
		9ME	2529439	O RING @5	5	ZBH02	2.23	0.4798206278026905	1.0699999999999998	3.3	3.63	
		9ME	2529619	O RING @5	0	BUY IN	2.97	0.4814814814814815	1.4300000000000002	4.4	4.84	
		9ME	2529845	O RING @3	0	ZB	4.13	0.47941888619854733	1.9800000000000004	6.11	6.72	
		9ME	2530613	O RING @5	6	ZBH02	1.3	0.4846153846153845	0.6299999999999999	1.93	2.12	
		9ME	2531534	O RING @4	3	ZBH02	4.46	0.4798206278026905	2.1399999999999997	6.6	7.26	
		9ME	2531986	O RING @4	0	BUY IN	2.94	0.4795918367346938	1.4099999999999997	4.35	4.79	
		9ME	2532509	O RING @10	10	ZBH02	1.45	0.48275862068965514	0.7	2.15	2.37	
		9ME	2532546	O RING @5	1	ZBH02	4.21	0.479809976247031	2.0200000000000005	6.23	6.85	
		9ME	2533466	O RING @4	0	BUY IN	1.45	0.48275862068965514	0.7	2.15	2.37	
		9ME	2533504	O RING @10	8	ZBH02	2.49	0.4819277108433733	1.1999999999999997	3.69	4.06	
		9ME	2535126	O RING @5	0	ZBH02	4.09	0.4792176039119804	1.96	6.05	6.66	
		9ME	2535276	O RING	0	BUY IN	1.45	0.48275862068965514	0.7	2.15	2.37	
		9ME	2536318	O RING @5	3	ZBH02	3.73	0.47989276139410175	1.7899999999999996	5.52	6.07	
		9ME	2537340	O RING @5	0	BUY IN	7.32	0.48087431693989063	3.5199999999999996	10.84	11.92	
		9ME	2538099	O RING @2	0	BUY IN	7.96	0.48115577889447225	3.829999999999999	11.79	12.97	
		9ME	2543809	GROMMET @2	1	ZBH02	2.31	0.48051948051948046	1.1099999999999999	3.42	3.76	
		9ME	25457101	O RING @5	0	ZBH02	2.6	0.4807692307692307	1.25	3.85	4.24	
		9ME	2548171	O RING @5	0	BUY IN	1.52	0.47368421052631593	0.7200000000000002	2.24	2.46	
		9ME	2548462A2	S/S    25  48462A 3	0	BUY IN	42.81	0.48142957252978275	20.61	63.42	69.76	
		9ME	2552188	S/S    23 8M0071559	0	BUY IN	5.2	0.4807692307692307	2.5	7.7	8.47	
		9ME	2555801	O RING @3	0	BUY IN	2.53	0.4782608695652176	1.2100000000000004	3.74	4.11	
		9ME	2558226A1	S/S	0	BUY IN	42.62	0.48146410136086354	20.520000000000003	63.14	69.45	
		9ME	25627021	O-RING @2	0	BUY IN	1.82	0.47252747252747257	0.8600000000000001	2.68	2.95	
		9ME	2562705	O RING @2	1	ZBH02	1.53	0.4771241830065358	0.7299999999999998	2.26	2.49	
		9ME	2564068	O RING @5	0	BUY IN	0.86	0.4767441860465117	0.41000000000000003	1.27	1.4	
		9ME	2564872	GROMMET @2	4	ZBH02	4.68	0.4807692307692308	2.25	6.93	7.62	
		9ME	25661T1	SOLENOID	1	ZBH10	78.52	0.48153336729495677	37.81	116.33	127.96	
		9ME	2567207	O RING @2	0	BUY IN	3.61	0.47922437673130197	1.73	5.34	5.87	
		9ME	2570937	O RING @10	0	NO LOCAT	5	0.4800000000000001	2.4000000000000004	7.4	8.14	
		9ME	25804840	O RING KIT	0	BUY IN	30.82	0.481181051265412	14.829999999999998	45.65	50.22	
		9ME	25807167	GROMMET @5	7	ZBH02	2.86	0.48251748251748267	1.3800000000000003	4.24	4.66	
		9ME	25809880A1	S/S    25 893914A02	0	BUY IN	72.25	0.4813840830449827	34.78	107.03	117.73	
		9ME	25814496M	S/S	0	BUY IN	4.79	0.48225469728601245	2.3099999999999996	7.1	7.81	
		9ME	25815460	O RING @2	1	ZBH02	2.97	0.4814814814814815	1.4300000000000002	4.4	4.84	
		9ME	25821308	O RING	0	BUY IN	2.53	0.4782608695652176	1.2100000000000004	3.74	4.11	
		9ME	25822556003	GROMMET	0	BUY IN	13.26	0.4811463046757165	6.380000000000001	19.64	21.6	
		9ME	2582267M	S/S	0	BUY IN	3.75	0.4826666666666666	1.8099999999999996	5.56	6.12	
		9ME	2582268M	S/S	0	BUY IN	3.72	0.4784946236559139	1.7799999999999998	5.5	6.05	
		9ME	2582276M	S/S	0	BUY IN	4.65	0.47956989247311815	2.2299999999999995	6.88	7.57	
		9ME	2582280M	S/S	0	BUY IN	7.39	0.48173207036535853	3.5599999999999996	10.95	12.05	
		9ME	25825770	S/S	0	BUY IN	2.01	0.47761194029850773	0.9600000000000004	2.97	3.27	
		9ME	25826966T	O RING	0	BUY IN	1.86	0.4784946236559139	0.8899999999999999	2.75	3.03	
		9ME	25831985	O RING	0	BUY IN	4.16	0.4807692307692307	2	6.16	6.78	
		9ME	25841807	O RING	1	ZBH02	2.64	0.481060606060606	1.27	3.91	4.3	
		9ME	25843353	O RING	0	BUY IN	4.5	0.4822222222222222	2.17	6.67	7.34	
		9ME	2584957M	O RING @5	4	ZBH02	4.68	0.4807692307692308	2.25	6.93	7.62	
		9ME	25851815006	O-RING	0	BUY IN	6.64	0.47891566265060254	3.1800000000000006	9.82	10.8	
		9ME	25853709	O RING	0	BUY IN	3.75	0.4826666666666666	1.8099999999999996	5.56	6.12	
		9ME	258537091	O RING	0	BUY IN	3.09	0.4789644012944985	1.4800000000000004	4.57	5.03	
		9ME	258537096	O RING	0	BUY IN	4.99	0.47895791583166325	2.3899999999999997	7.38	8.12	
		9ME	2585549	O RING @2	0	BUY IN	3.87	0.4780361757105942	1.8499999999999996	5.72	6.29	
		9ME	25857093	O RING	1	ZBH02	2.31	0.4761904761904762	1.1	3.41	3.75	
		9ME	25857094	O RING	0	BUY IN	4.1	0.4780487804878049	1.96	6.06	6.67	
		9ME	25857096	O RING	0	BUY IN	5.65	0.47964601769911486	2.709999999999999	8.36	9.2	
		9ME	25858581	S/S    25  62705001	0	BUY IN	1.86	0.4784946236559139	0.8899999999999999	2.75	3.03	
		9ME	25861844	O RING	0	150	5.65	0.47964601769911486	2.709999999999999	8.36	9.2	
		9ME	2586203	O RING @5	0	BUY IN	2.27	0.48017621145374445	1.0899999999999999	3.36	3.7	
		9ME	25864701	O RING @2	2	ZBH02	2.79	0.4802867383512544	1.3399999999999999	4.13	4.54	
		9ME	2587400A2	O RING KIT	7	ZBH02	28.63	0.48131330771917563	13.779999999999998	42.41	46.65	
		9ME	25883203	GROMMET	0	BUY IN	6.72	0.4821428571428573	3.240000000000001	9.96	10.96	
		9ME	25892267530	O RING	0	BUY IN	12.81	0.4800936768149883	6.15	18.96	20.86	
		9ME	2589417004	GROMMET	0	BUY IN	1.94	0.4742268041237113	0.9199999999999999	2.86	3.15	
		9ME	25895112001	S/S    25 8M0065583	0	BUY IN	3.01	0.48172757475083067	1.4500000000000002	4.46	4.91	
		9ME	25897536	SEAL-FILTER @10	5	ZBH02	1.42	0.47183098591549294	0.6699999999999999	2.09	2.3	
		9ME	25898101124	S/S    25 8M0095062	0	BUY IN	6.28	0.480891719745223	3.0200000000000005	9.3	10.23	
		9ME	25898101125	S/S    25 8M0095063	0	BUY IN	5.91	0.4805414551607445	2.84	8.75	9.63	
		9ME	25898101126	O RING	0	BUY IN	12.22	0.4811783960720131	5.880000000000001	18.1	19.91	
		9ME	258M0011870	SEAL	0	150	21.77	0.48093706936150676	10.470000000000002	32.24	35.46	
		9ME	258M0030845	O-RING,3.975X.210	0	BUY IN	1.5	0.47333333333333333	0.71	2.21	2.43	
		9ME	258M0039163	O RING	0	BUY IN	6.58	-0.26291793313069917	-1.7300000000000004	4.85	5.34	
		9ME	258M0046869	SEAL KIT	0	BUY IN	60.53	0.4812489674541549	29.129999999999995	89.66	98.63	
		9ME	258M0065566	O-RING	0	BUY IN	1.1	0.4727272727272727	0.52	1.62	1.78	
		9ME	258M0087846	O-RING	0	BUY IN	2.23	0.4798206278026905	1.0699999999999998	3.3	3.63	
		9ME	258M0142854	O RING	1	ZBH02	0.9	0.09999999999999996	0.08999999999999997	0.99	1.09	
		9ME	258M2010475	GASKET	0	BUY IN	0.52	0.4807692307692307	0.25	0.77	0.85	
		9ME	2590011	S/S    25 896523	0	BUY IN	6.06	0.4801980198019804	2.910000000000001	8.97	9.87	
		9ME	2591664M	S/S	0	BUY IN	5.02	0.48007968127490047	2.41	7.43	8.17	
		9ME	2593221002	GROMMET-WATER TUB	0	BUY IN	2.46	0.47560975609756095	1.17	3.63	3.99	
		9ME	25953611	GROMMET	0	BUY IN	2.64	0.481060606060606	1.27	3.91	4.3	
		9ME	2595602M	S/S	0	BUY IN	9.73	0.4809866392600205	4.68	14.41	15.85	
		9ME	2597387	O RING	0	BUY IN	15.11	0.4804765056254138	7.260000000000002	22.37	24.61	
		9ME	2598277	S/S    25 897536	0	BUY IN	3.35	0.47761194029850745	1.6	4.95	5.45	
		9ME	2598277001	SEAL-FUEL FILTER	0	BUY IN	3.38	0.48224852071005914	1.63	5.01	5.51	
		9ME	25F707305	O RING	0	BUY IN	4.16	0.4807692307692307	2	6.16	6.78	
		9ME	26079A2	PLATE KIT	0	BUY IN	75.7	0.4815059445178336	36.45	112.15	123.37	
		9ME	2612224	SEAL	0	BUY IN	22.09	0.48166591217745575	10.639999999999997	32.73	36	
		9ME	26125661	SEAL	0	BUY IN	20.57	0.481283422459893	9.899999999999999	30.47	33.52	
		9ME	2614077	SEAL	0	BUY IN	27.57	0.48095756256800865	13.259999999999998	40.83	44.91	
		9ME	2614186M	S/S	0	BUY IN	7.32	0.48087431693989063	3.5199999999999996	10.84	11.92	
		9ME	2615123	S/S    26 8M0062772	0	BUY IN	40.69	0.48144507249938573	19.590000000000003	60.28	66.31	
		9ME	2616130	SEAL	0	BUY IN	18.06	0.4806201550387597	8.68	26.74	29.41	
		9ME	26161301	OIL SEAL	0	BUY IN	13.47	0.48106904231625824	6.479999999999999	19.95	21.95	
		9ME	26161302	OIL SEAL	0	BUY IN	9.73	0.4809866392600205	4.68	14.41	15.85	
		9ME	2616162	SEAL	0	BUY IN	12.03	0.48129675810473826	5.790000000000001	17.82	19.6	
		9ME	26161621	SEAL-OIL	0	BUY IN	13.89	0.48092152627789775	6.68	20.57	22.63	
		9ME	26161622	OIL SEAL	0	BUY IN	14.05	0.48042704626334515	6.75	20.8	22.88	
		9ME	26161681	SEAL	0	BUY IN	4.1	0.4780487804878049	1.96	6.06	6.67	
		9ME	2616219	SEAL	0	BUY IN	4.83	0.48033126293995865	2.3200000000000003	7.15	7.87	
		9ME	2616977	SEAL	0	BUY IN	24	0.4812499999999999	11.549999999999997	35.55	39.11	
		9ME	2622734	S/S	0	BUY IN	10.73	0.4818266542404473	5.17	15.9	17.49	
		9ME	2626805	SEAL @2	0	BUY IN	27.55	0.4813067150635209	13.260000000000002	40.81	44.89	
		9ME	2627163	SEAL	0	BUY IN	11.92	0.4815436241610738	5.74	17.66	19.43	
		9ME	2629612	SEAL @5	0	BUY IN	6.13	0.4812398042414356	2.95	9.08	9.99	
		9ME	2630530	SEAL @2	0	BUY IN	18.01	0.4813992226540809	8.669999999999998	26.68	29.35	
		9ME	2630696	SEAL @3	0	NO LOCAT	4.91	0.47861507128309566	2.3499999999999996	7.26	7.99	
		9ME	2633467	S/S    26 897154	0	BUY IN	24.95	0.48136272545090186	12.010000000000002	36.96	40.66	
		9ME	2634217	SEAL @8	8	ZBH02	4.09	0.4792176039119804	1.96	6.05	6.66	
		9ME	2636557	SEAL @5	0	BUY IN	3.27	0.48012232415902134	1.5699999999999998	4.84	5.32	
		9ME	2637448	S/S	0	BUY IN	30.52	0.48132372214941027	14.690000000000001	45.21	49.73	
		9ME	26413651	SEAL	0	BUY IN	9.26	0.48056155507559406	4.450000000000001	13.71	15.08	
		9ME	2641365A3	SEAL KIT	0	BUY IN	63.76	0.4813362609786701	30.690000000000005	94.45	103.9	
