		RIGGING KIT DESCRIPTION	Part Number	Build	Dealer	Factory	Kit CTD	MU	GP ($)	Kit Sell Price	Trade Price	Sub Dealer Price		NSM Lab	NSM Lab ($)	Additional Parts	Sundry	Total Install CTD	Install MU	Instal GP	Install Retail Sell	Install Trade Sell	Install Sub Dealer Sell		Total CTD	MU	GP	Sell Price	Trade Price	Sub Dealer Price		Parts & Accessories	CTD	Parts & Accessories	CTD	Parts & Accessories	CTD	Parts & Accessories	CTD	 	Fuel Filter	 	 	 	Control Cable Length	Control Cable Length	Control Cable Length	Control Cable Length	Control Cable Length	Control Cable Length	Control Cable Length	Control Cable Length	Control Cable Length	Control Cable Length	 	Dealer 1/7/22	 	 	 	 	 	 	 	 
		Helm Master L4 (Black) - 6X9 Binnacle | Built in DES | Tilt Helm | EKS | Full Maneuverability | Quad	6X9-BBTL4-BI-4E	Service	39632.89	100	39732.89	0.2501664810369262	9939.837272727273	54640	51908	51908		19.5	2536.7727272727266	0	137.5	2674.2727272727266	0.12180031954312145	325.727272727273	3300	3135	3135		42407.16272727273	0.24207147767640194	10265.564545454545	57940	55043	55043		.	0	.	0	.	0	.	0	 	Fuel Filter Optional	 	 	 	Engine Harness Supplied in Rigging Kit	.	.	.	.	.	.	.	.	.	 	-7516.31	 	 	 	 	 	 	 	 
		.	 		 	 	 			 				 	 		 	 							 			 						 		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
		HELM MASTER L4 (Chrome Colour) - Level 4 Bolt On DES Kits (Full Maneuverability)	 	 	Dealer	Freight	CTD	MU	GP ($)	Sell Price	Trade Price	Sub Dealer		 	 		 	 							 			 						 		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
		Helm Master L4 (Chrome) - 6X9 Flush Side | Bolt on DES | Straight Helm | EKS | Full Maneuverability | Single	6X9-CFSL4-BO-1E	Service	18227.07	100	18327.07	0.2500138270378685	4582.020909090908	25200	23940	23940		14.85	1931.8499999999997	0	96	2027.8499999999997	0.12075709383202549	244.87727272727284	2500	2375	2375		20354.92	0.23713668154029505	4826.898181818182	27700	26315	26315		.	0	.	0	.	0	.	0	 	Fuel Filter Optional	 	 	 	Engine Harness Supplied in Rigging Kit	.	.	.	.	.	.	.	.	.	 	-7516.31	 	 	 	 	 	 	 	 
		Helm Master L4 (Chrome) - 6X9 Flush Side | Bolt on DES | Tilt Helm | EKS | Full Maneuverability | Single	6X9-CFTL4-BO-1E	Service	18394.25	100	18494.25	0.25001996935165344	4623.931818181816	25430	24158.5	24158.5		14.85	1931.8499999999997	0	96	2027.8499999999997	0.12075709383202549	244.87727272727284	2500	2375	2375		20522.1	0.2372471185165792	4868.80909090909	27930	26533.5	26533.5		.	0	.	0	.	0	.	0	 	Fuel Filter Optional	 	 	 	Engine Harness Supplied in Rigging Kit	.	.	.	.	.	.	.	.	.	 	-7516.31	 	 	 	 	 	 	 	 
		 	 		 	 	 			 				 	 		 	 							 			 						 		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
		Helm Master L4 (Chrome) - 6X9 Binnacle | Bolt on DES | Straight Helm | EKS | Full Maneuverability | Single	6X9-CBSL4-BO-1E	Service	17866.29	100	17966.29	0.2503213720604732	4497.3463636363595	24710	23474.5	23474.5		14.85	1931.8499999999997	0	96	2027.8499999999997	0.12075709383202549	244.87727272727284	2500	2375	2375		19994.14	0.2371806757561784	4742.223636363637	27210	25849.5	25849.5		.	0	.	0	.	0	.	0	 	Fuel Filter Optional	 	 	 	Engine Harness Supplied in Rigging Kit	.	.	.	.	.	.	.	.	.	 	-7516.31	 	 	 	 	 	 	 	 
		Helm Master L4 (Chrome) - 6X9 Binnacle | Bolt on DES | Tilt Helm | EKS | Full Maneuverability | Single	6X9-CBTL4-BO-1E	Service	18033.47	100	18133.47	0.2503248011950978	4539.257272727271	24940	23693	23693		14.85	1931.8499999999997	0	96	2027.8499999999997	0.12075709383202549	244.87727272727284	2500	2375	2375		20161.32	0.23729272415965544	4784.134545454544	27440	26068	26068		.	0	.	0	.	0	.	0	 	Fuel Filter Optional	 	 	 	Engine Harness Supplied in Rigging Kit	.	.	.	.	.	.	.	.	.	 	-7516.31	 	 	 	 	 	 	 	 
		 	 		 	 	 			 				 	 		 	 							 			 						 		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
		Helm Master L4 (Chrome) - 6X9 Binnacle | Bolt on DES | Straight Helm | EKS | Full Maneuverability | Twin	6X9-CBSL4-BO-2E	Service	29653.39	100	29753.39	0.2502776994487015	7446.610000000001	40920	38874	38874		20	2601.818181818181	0	142.5	2744.318181818181	0.12298136645962753	337.50000000000045	3390	3220.5	3220.5		32497.70818181818	0.2395279678323609	7784.109999999997	44310	42094.5	42094.5		.	0	.	0	.	0	.	0	 	Fuel Filter Optional	 	 	 	Engine Harness Supplied in Rigging Kit	.	.	.	.	.	.	.	.	.	 	-7516.31	 	 	 	 	 	 	 	 
		Helm Master L4 (Chrome) - 6X9 Binnacle | Bolt on DES | Tilt Helm | EKS | Full Maneuverability | Twin	6X9-CBTL4-BO-2E	Service	29820.58	100	29920.58	0.2502796038409316	7488.510909090903	41150	39092.5	39092.5		20	2601.818181818181	0	142.5	2744.318181818181	0.12298136645962753	337.50000000000045	3390	3220.5	3220.5		32664.898181818182	0.23958473299166724	7826.010909090906	44540	42313	42313		.	0	.	0	.	0	.	0	 	Fuel Filter Optional	 	 	 	Engine Harness Supplied in Rigging Kit	.	.	.	.	.	.	.	.	.	 	-7516.31	 	 	 	 	 	 	 	 
		.	 		 	 	 			 				 	 		 	 							 			 						 		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
		HELM MASTER (Chrome Colour) L4 - Level 4 Built in DES Kits (Full Maneuverability)	 	 	Dealer	Freight	CTD	MU	GP ($)	Sell Price	Trade Price	Sub Dealer		 	 		 	 							 			 						 		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
		Helm Master L4 (Chrome) - 6X9 Flush Side | Built in DES | Straight Helm | EKS | Full Maneuverability | Single	6X9-CFSL4-BI-1E	Service	14621.01	100	14721.01	0.25053178478181237	3688.080909090908	20250	19237.5	19237.5		13.35	1736.713636363636	0	86	1822.713636363636	0.12220290924869778	222.74090909090933	2250	2137.5	2137.5		16543.723636363637	0.2363930820015455	3910.8218181818156	22500	21375	21375		.	0	.	0	.	0	.	0	 	Fuel Filter Optional	 	 	 	Engine Harness Supplied in Rigging Kit	.	.	.	.	.	.	.	.	.	 	-7516.31	 	 	 	 	 	 	 	 
		Helm Master L4 (Chrome) - 6X9 Flush Side | Built in DES | Tilt Helm | EKS | Full Maneuverability | Single	6X9-CFTL4-BI-1E	Service	14788.19	100	14888.19	0.25053359865650665	3729.9918181818157	20480	19456	19456		13.35	1736.713636363636	0	86	1822.713636363636	0.12220290924869778	222.74090909090933	2250	2137.5	2137.5		16710.903636363637	0.23653614509938342	3952.7327272727234	22730	21593.5	21593.5		.	0	.	0	.	0	.	0	 	Fuel Filter Optional	 	 	 	Engine Harness Supplied in Rigging Kit	.	.	.	.	.	.	.	.	.	 	-7516.31	 	 	 	 	 	 	 	 
		 	 		 	 	 			 				 	 		 	 							 			 						 		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
		Helm Master L4 (Chrome) - 6X9 Binnacle | Built in DES | Straight Helm | EKS | Full Maneuverability | Single	6X9-CBSL4-BI-1E	Service	14260.23	100	14360.23	0.2502965101913725	3594.3154545454527	19750	18762.5	18762.5		13.35	1736.713636363636	0	86	1822.713636363636	0.12220290924869778	222.74090909090933	2250	2137.5	2137.5		16182.943636363636	0.23586910078950693	3817.056363636364	22000	20900	20900		.	0	.	0	.	0	.	0	 	Fuel Filter Optional	 	 	 	Engine Harness Supplied in Rigging Kit	.	.	.	.	.	.	.	.	.	 	-7516.31	 	 	 	 	 	 	 	 
		Helm Master L4 (Chrome) - 6X9 Binnacle | Built in DES | Tilt Helm | EKS | Full Maneuverability | Single	6X9-CBTL4-BI-1E	Service	14427.41	100	14527.41	0.25030107662937606	3636.226363636364	19980	18981	18981		13.35	1736.713636363636	0	86	1822.713636363636	0.12220290924869778	222.74090909090933	2250	2137.5	2137.5		16350.123636363636	0.236020678409104	3858.967272727272	22230	21118.5	21118.5		.	0	.	0	.	0	.	0	 	Fuel Filter Optional	 	 	 	Engine Harness Supplied in Rigging Kit	.	.	.	.	.	.	.	.	.	 	-7516.31	 	 	 	 	 	 	 	 
		 	 		 	 	 			 				 	 		 	 							 			 						 		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
		Helm Master L4 (Chrome) - 6X9 Binnacle | Built in DES | Straight Helm | EKS | Full Maneuverability | Twin	6X9-CBSL4-BI-2E	Service	22441.28	100	22541.28	0.2502314944767192	5640.538181818181	31000	29450	29450		17	2211.545454545454	0	122.5	2334.045454545454	0.12173557420787179	284.13636363636397	2880	2736	2736		24875.325454545455	0.23817475499087104	5924.674545454542	33880	32186	32186		.	0	.	0	.	0	.	0	 	Fuel Filter Optional	 	 	 	Engine Harness Supplied in Rigging Kit	.	.	.	.	.	.	.	.	.	 	-7516.31	 	 	 	 	 	 	 	 
		Helm Master L4 (Chrome) - 6X9 Binnacle | Built in DES | Tilt Helm | EKS | Full Maneuverability | Twin	6X9-CBTL4-BI-2E	Service	22608.47	100	22708.47	0.2502343438773765	5682.439090909087	31230	29668.5	29668.5		17	2211.545454545454	0	122.5	2334.045454545454	0.12173557420787179	284.13636363636397	2880	2736	2736		25042.515454545457	0.23825783257977226	5966.575454545451	34110	32404.5	32404.5		.	0	.	0	.	0	.	0	 	Fuel Filter Optional	 	 	 	Engine Harness Supplied in Rigging Kit	.	.	.	.	.	.	.	.	.	 	-7516.31	 	 	 	 	 	 	 	 
		 	 		 	 	 			 				 	 		 	 							 			 						 		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
		Helm Master L4 (Chrome) - 6X9 Binnacle | Built in DES | Straight Helm | EKS | Full Maneuverability | Triple	6X9-CBSL4-BI-3E	Service	29397.94	100	29497.94	0.2500102472486985	7374.787272727273	40560	38532	38532		17.25	2244.0681818181815	0	122.5	2366.5681818181815	0.12168560151350741	287.977272727273	2920	2774	2774		31864.50818181818	0.24047961141377036	7662.764545454542	43480	41306	41306		.	0	.	0	.	0	.	0	 	Fuel Filter Optional	 	 	 	Engine Harness Supplied in Rigging Kit	.	.	.	.	.	.	.	.	.	 	-7516.31	 	 	 	 	 	 	 	 
		Helm Master L4 (Chrome) - 6X9 Binnacle | Built in DES | Tilt Helm | EKS | Full Maneuverability | Triple	6X9-CBTL4-BI-3E	Service	29565.12	100	29665.12	0.25001409675127484	7416.6981818181775	40790	38750.5	38750.5		17.25	2244.0681818181815	0	122.5	2366.5681818181815	0.12168560151350741	287.977272727273	2920	2774	2774		32031.68818181818	0.24053291886497508	7704.675454545453	43710	41524.5	41524.5		.	0	.	0	.	0	.	0	 	Fuel Filter Optional	 	 	 	Engine Harness Supplied in Rigging Kit	.	.	.	.	.	.	.	.	.	 	-7516.31	 	 	 	 	 	 	 	 
		 	 		 	 	 			 				 	 		 	 							 			 						 		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
		Helm Master L4 (Chrome) - 6X9 Binnacle | Built in DES | Straight Helm | EKS | Full Maneuverability | Quad	6X9-CBSL4-BI-4E	Service	39465.7	100	39565.7	0.2501645709196694	9897.936363636363	54410	51689.5	51689.5		19.5	2536.7727272727266	0	137.5	2674.2727272727266	0.12180031954312145	325.727272727273	3300	3135	3135		42239.972727272725	0.24203764766549218	10223.663636363635	57710	54824.5	54824.5		.	0	.	0	.	0	.	0	 	Fuel Filter Optional	 	 	 	Engine Harness Supplied in Rigging Kit	.	.	.	.	.	.	.	.	.	 	-7516.31	 	 	 	 	 	 	 	 
		Helm Master L4 (Chrome) - 6X9 Binnacle | Built in DES | Tilt Helm | EKS | Full Maneuverability | Quad	6X9-CBTL4-BI-4E	Service	39632.89	100	39732.89	0.2501664810369262	9939.837272727273	54640	51908	51908		19.5	2536.7727272727266	0	137.5	2674.2727272727266	0.12180031954312145	325.727272727273	3300	3135	3135		42407.16272727273	0.24207147767640194	10265.564545454545	57940	55043	55043		.	0	.	0	.	0	.	0	 	Fuel Filter Optional	 	 	 	Engine Harness Supplied in Rigging Kit	.	.	.	.	.	.	.	.	.	 	-7516.31	 	 	 	 	 	 	 	 
		.	 		 	 	 			 				 	 		 	 							 			 						 		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
		STACER (Factory Fit) - Mechanical Rigging Kits (As at 01.07.2024)	 	 	 Fact. Cost 	 Fact. Lab 	 CTD 	MU	GP ($)	Sell Price	Trade Price	Sub Dealer		NSM Lab	 NSM $ 		 	 							 			 						 		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
		Yamaha/Stacer |6X3-6Y52L-15-06 |Concealed Mount Rigging Kit	9ST-6X3-6Y52L-15-06	6X3-6Y52L-15-06	1183.07	481	1664.07	0.25104002945680265	417.7481818181816	2290	2290	2290		1	130.09090909090907	0	10	140.09090909090907	0.16807268007787166	23.54545454545456	180	171	171		1804.160909090909	0.24459771528139257	441.29363636363655	2470	2461	2461		.	0	.	0	.	0	.	0	 	Fuel Filter Supplied in Rigging Kit	 	 	 											 									
		 	 	 	 	 	 			 				 	 		 	 							 			 						 		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
		Yamaha/Stacer |6X3-6Y82L-12-05 |Concealed Mount Rigging Kit	9ST-6X3-6Y82L-12-05	6X3-6Y82L-12-05	1373.77	481	1854.77	0.2547500376179942	472.50272727272704	2560	2560	2560		1	130.09090909090907	0	10	140.09090909090907	0.16807268007787166	23.54545454545456	180	171	171		1994.860909090909	0.24866304189811353	496.04818181818155	2740	2731	2731		.	0	.	0	.	0	.	0	 	Fuel Filter Supplied in Rigging Kit	 	 	 											 									
		Yamaha/Stacer |6X3-6Y82L-15-06 |Concealed Mount Rigging Kit	9ST-6X3-6Y82L-15-06	6X3-6Y82L-15-06	1380.98	481	1861.98	0.25477375501543303	474.383636363636	2570	2570	2570		1	130.09090909090907	0	10	140.09090909090907	0.16807268007787166	23.54545454545456	180	171	171		2002.070909090909	0.24870702063953784	497.929090909091	2750	2741	2741		.	0	.	0	.	0	.	0	 	Fuel Filter Supplied in Rigging Kit	 	 	 											 									
		Yamaha/Stacer |6X3-6Y82L-16-06 |Concealed Mount Rigging Kit	9ST-6X3-6Y82L-16-06	6X3-6Y82L-16-06	1380.98	481	1861.98	0.25477375501543303	474.383636363636	2570	2570	2570		1	130.09090909090907	0	10	140.09090909090907	0.16807268007787166	23.54545454545456	180	171	171		2002.070909090909	0.24870702063953784	497.929090909091	2750	2741	2741		.	0	.	0	.	0	.	0	 	Fuel Filter Supplied in Rigging Kit	 	 	 											 									
		Yamaha/Stacer |6X3-6Y82L-17-06 |Concealed Mount Rigging Kit	9ST-6X3-6Y82L-17-06	6X3-6Y82L-17-06	1401.04	481	1882.04	0.2510602614957464	472.50545454545454	2590	2590	2590		1	130.09090909090907	0	10	140.09090909090907	0.16807268007787166	23.54545454545456	180	171	171		2022.130909090909	0.2453109770790849	496.05090909090904	2770	2761	2761		.	0	.	0	.	0	.	0	 	Fuel Filter Supplied in Rigging Kit	 	 	 											 									
		Yamaha/Stacer |6X3-6Y82L-18-06 |Concealed Mount Rigging Kit	9ST-6X3-6Y82L-18-06	6X3-6Y82L-18-06	1401.04	481	1882.04	0.2510602614957464	472.50545454545454	2590	2590	2590		1	130.09090909090907	0	10	140.09090909090907	0.16807268007787166	23.54545454545456	180	171	171		2022.130909090909	0.2453109770790849	496.05090909090904	2770	2761	2761		.	0	.	0	.	0	.	0	 	Fuel Filter Supplied in Rigging Kit	 	 	 											 									
		Yamaha/Stacer |6X3-6Y82L-18-07 |Concealed Mount Rigging Kit	9ST-6X3-6Y82L-18-07	6X3-6Y82L-18-07	1415.38	481	1896.38	0.2511876695215476	476.3472727272724	2610	2610	2610		1	130.09090909090907	0	10	140.09090909090907	0.16807268007787166	23.54545454545456	180	171	171		2036.4709090909091	0.2454701046998415	499.8927272727269	2790	2781	2781		.	0	.	0	.	0	.	0	 	Fuel Filter Supplied in Rigging Kit	 	 	 											 									
		Yamaha/Stacer |6X3-6Y82L-20-07 |Concealed Mount Rigging Kit	9ST-6X3-6Y82L-20-07	6X3-6Y82L-20-07	1415.38	481	1896.38	0.2511876695215476	476.3472727272724	2610	2610	2610		1	130.09090909090907	0	10	140.09090909090907	0.16807268007787166	23.54545454545456	180	171	171		2036.4709090909091	0.2454701046998415	499.8927272727269	2790	2781	2781		.	0	.	0	.	0	.	0	 	Fuel Filter Supplied in Rigging Kit	 	 	 											 									
		 	 	 	 	 	 			 				 	 		 	 							 			 						 		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
		Yamaha/Stacer |6X3-CL51L-12-05 |Concealed Mount Rigging Kit	9ST-6X3-CL51L-12-05	6X3-CL51L-12-05	2042.71	481	2523.71	0.253565728089346	639.9263636363635	3480	3480	3480		1	130.09090909090907	0	10	140.09090909090907	0.16807268007787166	23.54545454545456	180	171	171		2663.800909090909	0.24906959672457088	663.471818181818	3660	3651	3651		.	0	.	0	.	0	.	0	 	Fuel Filter Supplied in Rigging Kit	 	 	 											 									
		Yamaha/Stacer |6X3-CL51L-15-06 |Concealed Mount Rigging Kit	9ST-6X3-CL51L-15-06	6X3-CL51L-15-06	2049.92	481	2530.92	0.2535865506326839	641.8072727272724	3490	3490	3490		1	130.09090909090907	0	10	140.09090909090907	0.16807268007787166	23.54545454545456	180	171	171		2671.010909090909	0.24910146379715942	665.352727272727	3670	3661	3661		.	0	.	0	.	0	.	0	 	Fuel Filter Supplied in Rigging Kit	 	 	 											 									
		Yamaha/Stacer |6X3-CL51L-16-06 |Concealed Mount Rigging Kit	9ST-6X3-CL51L-16-06	6X3-CL51L-16-06	2049.92	481	2530.92	0.2535865506326839	641.8072727272724	3490	3490	3490		1	130.09090909090907	0	10	140.09090909090907	0.16807268007787166	23.54545454545456	180	171	171		2671.010909090909	0.24910146379715942	665.352727272727	3670	3661	3661		.	0	.	0	.	0	.	0	 	Fuel Filter Supplied in Rigging Kit	 	 	 											 									
		Yamaha/Stacer |6X3-CL51L-17-06 |Concealed Mount Rigging Kit	9ST-6X3-CL51L-17-06	6X3-CL51L-17-06	2069.98	481	2550.98	0.2508561771982103	639.9290909090905	3510	3510	3510		1	130.09090909090907	0	10	140.09090909090907	0.16807268007787166	23.54545454545456	180	171	171		2691.070909090909	0.24654666036974787	663.474545454545	3690	3681	3681		.	0	.	0	.	0	.	0	 	Fuel Filter Supplied in Rigging Kit	 	 	 											 									
		Yamaha/Stacer |6X3-CL51L-18-06 |Concealed Mount Rigging Kit	9ST-6X3-CL51L-18-06	6X3-CL51L-18-06	2069.98	481	2550.98	0.2508561771982103	639.9290909090905	3510	3510	3510		1	130.09090909090907	0	10	140.09090909090907	0.16807268007787166	23.54545454545456	180	171	171		2691.070909090909	0.24654666036974787	663.474545454545	3690	3681	3681		.	0	.	0	.	0	.	0	 	Fuel Filter Supplied in Rigging Kit	 	 	 											 									
		Yamaha/Stacer |6X3-CL51L-18-07 |Concealed Mount Rigging Kit	9ST-6X3-CL51L-18-07	6X3-CL51L-18-07	2084.32	481	2565.32	0.25095150277193834	643.7709090909088	3530	3530	3530		1	130.09090909090907	0	10	140.09090909090907	0.16807268007787166	23.54545454545456	180	171	171		2705.410909090909	0.24665989236385522	667.3163636363633	3710	3701	3701		.	0	.	0	.	0	.	0	 	Fuel Filter Supplied in Rigging Kit	 	 	 											 									
		Yamaha/Stacer |6X3-CL51L-20-07 |Concealed Mount Rigging Kit	9ST-6X3-CL51L-20-07	6X3-CL51L-20-07	2084.32	481	2565.32	0.25095150277193834	643.7709090909088	3530	3530	3530		1	130.09090909090907	0	10	140.09090909090907	0.16807268007787166	23.54545454545456	180	171	171		2705.410909090909	0.24665989236385522	667.3163636363633	3710	3701	3701		.	0	.	0	.	0	.	0	 	Fuel Filter Supplied in Rigging Kit	 	 	 											 									
		 	 	 	 	 	 			 				 	 		 	 							 			 						 		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
		Yamaha/Stacer |6XB-CL51L-00-07 |DBW Binnacle Mount Rigging Kit	9ST-6XB-CL51L-00-07	6XB-CL51L-00-07	2885.61	337	3222.61	0.25251384323999365	813.7536363636359	4440	4440	4440		1	130.09090909090907	0	10	140.09090909090907	0.16807268007787166	23.54545454545456	180	171	171		3362.700909090909	0.24899600456451265	837.2990909090909	4620	4611	4611		.	0	.	0	.	0	.	0	 	Fuel Filter Supplied in Rigging Kit	 	 	 											 									
		Yamaha/Stacer |6XB-CL51L-00-08 |DBW Binnacle Mount Rigging Kit	9ST-6XB-CL51L-00-08	6XB-CL51L-00-08	2885.61	337	3222.61	0.25251384323999365	813.7536363636359	4440	4440	4440		1	130.09090909090907	0	10	140.09090909090907	0.16807268007787166	23.54545454545456	180	171	171		3362.700909090909	0.24899600456451265	837.2990909090909	4620	4611	4611		.	0	.	0	.	0	.	0	 	Fuel Filter Supplied in Rigging Kit	 	 	 											 									
		Yamaha/Stacer |6XB-CL51L-00-10 |DBW Binnacle Mount Rigging Kit	9ST-6XB-CL51L-00-10	6XB-CL51L-00-10	2885.61	337	3222.61	0.25251384323999365	813.7536363636359	4440	4440	4440		1	130.09090909090907	0	10	140.09090909090907	0.16807268007787166	23.54545454545456	180	171	171		3362.700909090909	0.24899600456451265	837.2990909090909	4620	4611	4611		.	0	.	0	.	0	.	0	 	Fuel Filter Supplied in Rigging Kit	 	 	 											 									
		 	 	 	 	 	 			 				 	 		 	 							 			 						 		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
		Yamaha/Stacer |6XS-CL51L-00-07 |DBW Binnacle Mount Rigging Kit	9ST-6XS-CL51L-00-07	6XS-CL51L-00-07	3160.9	337	3497.9	0.25010070977651505	874.827272727272	4810	4810	4810		1	130.09090909090907	0	10	140.09090909090907	0.16807268007787166	23.54545454545456	180	171	171		3637.990909090909	0.24694199345792747	898.3727272727269	4990	4981	4981		.	0	.	0	.	0	.	0	 	Fuel Filter Supplied in Rigging Kit	 	 	 											 									
		Yamaha/Stacer |6XS-CL51L-00-08 |DBW Binnacle Mount Rigging Kit	9ST-6XS-CL51L-00-08	6XS-CL51L-00-08	2831.02	337	3168.02	0.25113994344617885	795.6163636363635	4360	4360	4360		1	130.09090909090907	0	10	140.09090909090907	0.16807268007787166	23.54545454545456	180	171	171		3308.110909090909	0.24762223537630096	819.161818181818	4540	4531	4531		.	0	.	0	.	0	.	0	 	Fuel Filter Supplied in Rigging Kit	 	 	 											 									
		Yamaha/Stacer |6XS-CL51L-00-10 |DBW Binnacle Mount Rigging Kit	9ST-6XS-CL51L-00-10	6XS-CL51L-00-10	2831.02	337	3168.02	0.25113994344617885	795.6163636363635	4360	4360	4360		1	130.09090909090907	0	10	140.09090909090907	0.16807268007787166	23.54545454545456	180	171	171		3308.110909090909	0.24762223537630096	819.161818181818	4540	4531	4531		.	0	.	0	.	0	.	0	 	Fuel Filter Supplied in Rigging Kit	 	 	 											 									
		 	 	 	 	 	 			 				 	 		 	 							 			 						 		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
		Yamaha/Stacer |703-6Y51L-10-05 |Side Mount Rigging Kit	9ST-703-6Y51L-10-05	703-6Y51L-10-05	788.38	337	1125.38	0.2521023201859895	283.7109090909089	1550	1550	1550		1	130.09090909090907	0	10	140.09090909090907	0.16807268007787166	23.54545454545456	180	171	171		1265.4709090909091	0.24280002126409267	307.2563636363634	1730	1721	1721		.	0	.	0	.	0	.	0	 	Fuel Filter Supplied in Rigging Kit	 	 	 											 									
