Description	Code	CTD	Inflation	Adj CTD	Tot Parts CTD	Parts Sell	Total Lab	Labour CTD	Labour Ret	Sundry 1	Sublet	Act CTD	MU	GP	Act Sell	Rebate	Image Link
Mech Rigging Kit - 6X3 Concealed Mount w CL5 Gauge Kit, 6m Harness, 17' Cables & Filter	6X3-CL51L-17-06	2321.72298137931	0	0	2321.72298137931	3625	5.999999999999999	780.5454545454543	953.9999999999999	54.5	0	3156.768435924764	0.3402659006471158	1074.140654984327	4654		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Mech Rigging Kit - 6X3 Concealed Mount w CL5 Gauge Kit, 6m Harness, 18' Cables & Filter	6X3-CL51L-18-06	2325.70048137931	0	0	2325.70048137931	3633	5.999999999999999	780.5454545454543	953.9999999999999	54.5	0	3160.745935924764	0.3408802555153235	1077.435882257054	4662		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Mech Rigging Kit - 6X3 Concealed Mount w CL5 Gauge Kit, 7m Harness, 20' Cables & Filter	6X3-CL51L-20-07	2351.75848137931	0	0	2351.75848137931	3677	5.999999999999999	780.5454545454543	953.9999999999999	54.5	0	3186.803935924764	0.34246784684617	1091.377882257054	4706		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Mech Rigging Kit - 6X3 Concealed Mount w CL5 Gauge Kit, 8m Harness, 25' Cables & Filter	6X3-CL51L-25-08	2400.49898137931	0	0	2400.49898137931	3761	6.249999999999999	813.0681818181815	993.7499999999999	54.5	0	3268.067163197491	0.3435798200098819	1122.8419277116	4830		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
MECHANICAL RIGGING KITS - 6X3 Concealed (Left Hand Mounts)																	
Mech Rigging Kit - 6X3 Concealed (Left Hand) Mount w 6Y5 2 Gauges, 5m Harness, 14' Cables & Filter	6X3-6Y52L-LS-14-05	1516.62323137931	0	0	1516.62323137931	2426	5.749999999999999	748.022727272727	914.2499999999999	52	0	2316.645958652038	0.3389262913626231	785.1722231661438	3412		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Mech Rigging Kit - 6X3 Concealed (Left Hand) Mount w 6Y5 2 Gauges, 5m Harness, 15' Cables & Filter	6X3-6Y52L-LS-15-05	1520.622231379311	0	0	1520.622231379311	2432	5.749999999999999	748.022727272727	914.2499999999999	52	0	2320.644958652038	0.3389694600580382	786.6277686206895	3418		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Mech Rigging Kit - 6X3 Concealed (Left Hand) Mount w 6Y5 2 Gauges, 8m Harness, 25' Cables & Filter	6X3-6Y52L-LS-25-08	1615.146981379311	0	0	1615.146981379311	2595	6.249999999999999	813.0681818181815	993.7499999999999	54.5	0	2482.715163197492	0.3416396452902831	848.1939277115985	3664		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Mech Rigging Kit - 6X3 Concealed (Left Hand) Mount w 6Y8 2 Gauges, 5m Harness, 14' Cables & Filter	6X3-6Y82L-LS-14-05	1729.37648137931	0	0	1729.37648137931	2872	5.749999999999999	748.022727272727	914.2499999999999	52	0	2529.399208652037	0.3866030776303658	977.8735186206895	3858		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Mech Rigging Kit - 6X3 Concealed (Left Hand) Mount w 6Y8 2 Gauges, 5m Harness, 15' Cables & Filter	6X3-6Y82L-LS-15-05	1733.37548137931	0	0	1733.37548137931	2878	5.749999999999999	748.022727272727	914.2499999999999	52	0	2533.398208652037	0.3865673626556773	979.3290640752352	3864		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Mech Rigging Kit - 6X3 Concealed (Left Hand) Mount w 6Y8 2 Gauges, 8m Harness, 25' Cables & Filter	6X3-6Y82L-LS-25-08	1827.900231379311	0	0	1827.900231379311	3041	6.249999999999999	813.0681818181815	993.7499999999999	54.5	0	2695.468413197492	0.386164875117711	1040.895223166144	4110		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Mech Rigging Kit - 6X3 Concealed (Left Hand) Mount w CL5 Gauge Kit, 5m Harness, 14' Cables & Filter	6X3-CL51L-LS-14-05	2448.486981379311	0	0	2448.486981379311	3789	5.749999999999999	748.022727272727	914.2499999999999	52	0	3248.509708652038	0.3362770871047641	1092.399382257053	4775		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Mech Rigging Kit - 6X3 Concealed (Left Hand) Mount w CL5 Gauge Kit, 5m Harness, 15' Cables & Filter	6X3-CL51L-LS-15-05	2452.48598137931	0	0	2452.48598137931	3795	5.749999999999999	748.022727272727	914.2499999999999	52	0	3252.508708652038	0.3363111449330856	1093.854927711599	4781		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Mech Rigging Kit - 6X3 Concealed (Left Hand) Mount w CL5 Gauge Kit, 8m Harness, 25' Cables & Filter	6X3-CL51L-LS-25-08	2547.010731379311	0	0	2547.010731379311	3958	6.249999999999999	813.0681818181815	993.7499999999999	54.5	0	3414.578913197492	0.3383787916972006	1155.421086802508	5027		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
MECHANICAL RIGGING KITS (Twin Engine)																	
Mech Rigging Kit (Twin Eng) | 704 Binnacle Mount | CL5 Gauge Kit | 6Y8 Twin Key Switch | 8 & 9.5m Harness | 4 x Control Cables | 2 x Fuel Filters	6YM-762R0-17-##/##	4386.856092068966	0	0	4386.856092068966	6906	9.25	1203.340909090909	1470.75	82	0	5672.197001159875	0.3607041181051311	2045.984817021942	8490		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Mech Rigging Kit (Twin Eng) | 704 Binnacle Mount | CL5 Gauge Kit | 6Y8 Twin Key Switch | 8 & 9.5m Harness | 14 & 16' Cables | 2 x Fuel Filters	6YM-762R0-17-14/16	4288.364592068966	0	0	4288.364592068966	6736	8.25	1073.25	1311.75	77	0	5438.614592068966	0.3629808009446228	1974.112680658306	8154		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Mech Rigging Kit (Twin Eng) | 704 Binnacle Mount | CL5 Gauge Kit | 6Y8 Twin Key Switch | 8 & 9.5m Harness | 15 & 17' Cables | 2 x Fuel Filters	6YM-762R0-17-15/17	4296.362592068966	0	0	4296.362592068966	6748	8.5	1105.772727272727	1351.5	79.5	0	5481.635319341694	0.3614052810838015	1981.091953385579	8209		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Mech Rigging Kit (Twin Eng) | 704 Binnacle Mount | CL5 Gauge Kit | 6Y8 Twin Key Switch | 8 & 9.5m Harness | 16 & 18' Cables | 2 x Fuel Filters	6YM-762R0-17-16/18	4304.339092068966	0	0	4304.339092068966	6764	8.5	1105.772727272727	1351.5	79.5	0	5489.611819341693	0.362076768511729	1987.660907931034	8225		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Mech Rigging Kit (Twin Eng) | 704 Binnacle Mount | CL5 Gauge Kit | 6Y8 Twin Key Switch | 8 & 9.5m Harness | 17 & 19' Cables | 2 x Fuel Filters	6YM-762R0-17-17/19	4312.337092068966	0	0	4312.337092068966	6776	8.75	1138.295454545454	1391.25	82	0	5532.63254661442	0.3605228006473855	1994.640180658307	8280		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Mech Rigging Kit (Twin Eng) | 704 Binnacle Mount | CL5 Gauge Kit | 6Y8 Twin Key Switch | 8 & 9.5m Harness | 18 & 20' Cables | 2 x Fuel Filters	6YM-762R0-17-18/20	4322.958092068966	0	0	4322.958092068966	6796	8.75	1138.295454545454	1391.25	82	0	5543.25354661442	0.3611959983434247	2002.200998840125	8300		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Mech Rigging Kit (Twin Eng) | 704 Binnacle Mount | CL5 Gauge Kit | 6Y8 Twin Key Switch | 8 & 9.5m Harness | 19 & 21' Cables | 2 x Fuel Filters	6YM-762R0-17-19/21	4333.622092068966	0	0	4333.622092068966	6814	8.75	1138.295454545454	1391.25	82	0	5553.91754661442	0.3615287080428023	2007.900635203761	8318		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Mech Rigging Kit (Twin Eng) | 704 Binnacle Mount | CL5 Gauge Kit | 6Y8 Twin Key Switch | 8 & 9.5m Harness | 20 & 22' Cables | 2 x Fuel Filters	6YM-762R0-17-20/22	4346.909092068966	0	0	4346.909092068966	6838	8.75	1138.295454545454	1391.25	82	0	5567.20454661442	0.3621982630848716	2016.431817021943	8342		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Mech Rigging Kit (Twin Eng) | 704 Binnacle Mount | CL5 Gauge Kit | 6Y8 Twin Key Switch | 8 & 9.5m Harness | 21 & 23' Cables | 2 x Fuel Filters	6YM-762R0-17-21/23	4360.239092068966	0	0	4360.239092068966	6860	9	1170.818181818182	1431	82	0	5613.057273887147	0.3611120690933475	2026.942726112852	8404		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Mech Rigging Kit (Twin Eng) | 704 Binnacle Mount | CL5 Gauge Kit | 6Y8 Twin Key Switch | 8 & 9.5m Harness | 22 & 24' Cables | 2 x Fuel Filters	6YM-762R0-17-22/24	4373.526092068966	0	0	4373.526092068966	6884	9	1170.818181818182	1431	82	0	5626.344273887147	0.3617755702184856	2035.473907931034	8428		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Mech Rigging Kit (Twin Eng) | 704 Binnacle Mount | CL5 Gauge Kit | 6Y8 Twin Key Switch | 8 & 9.5m Harness | 23 & 25' Cables | 2 x Fuel Filters	6YM-762R0-17-23/25	4386.856092068966	0	0	4386.856092068966	6906	9.25	1203.340909090909	1470.75	82	0	5672.197001159875	0.3607041181051311	2045.984817021942	8490		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Mech Rigging Kit (Twin Eng) | 704 Binnacle Mount | CL5 Gauge Kit | 6Y8 Twin Key Switch | 8 & 9.5m Harness | 24 & 26' Cables | 2 x Fuel Filters	6YM-762R0-17-24/26	4400.143092068966	0	0	4400.143092068966	6930	9.25	1203.340909090909	1470.75	82	0	5685.484001159875	0.3613616709537815	2054.515998840124	8514		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Mech Rigging Kit (Twin Eng) | 704 Binnacle Mount | CL5 Gauge Kit | 6Y8 Twin Key Switch | 8 & 9.5m Harness | 25 & 27' Cables | 2 x Fuel Filters	6YM-762R0-17-25/27	4413.473092068966	0	0	4413.473092068966	6952	9.25	1203.340909090909	1470.75	82	0	5698.814001159875	0.3616868349134771	2061.185998840124	8536		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Mech Rigging Kit (Twin Eng) | 704 Binnacle Mount | CL5 Gauge Kit | 6Y8 Twin Key Switch | 8 & 9.5m Harness | 26 & 28' Cables | 2 x Fuel Filters	6YM-762R0-17-26/28	4426.760092068966	0	0	4426.760092068966	6976	9.25	1203.340909090909	1470.75	82	0	5712.101001159875	0.3623390378142891	2069.717180658306	8560		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Mech Rigging Kit (Twin Eng) | 704 Binnacle Mount | CL5 Gauge Kit | 6Y8 Twin Key Switch | 8 & 9.5m Harness | 27 & 29' Cables | 2 x Fuel Filters	6YM-762R0-17-27/29	4440.090092068966	0	0	4440.090092068966	6998	9.25	1203.340909090909	1470.75	82	0	5725.431001159875	0.3626604146024406	2076.387180658307	8582		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Mech Rigging Kit (Twin Eng) | 704 Binnacle Mount | CL5 Gauge Kit | 6Y8 Twin Key Switch | 8 & 9.5m Harness | 28 & 30' Cables | 2 x Fuel Filters	6YM-762R0-17-28/30	4452.044092068965	0	0	4452.044092068965	7020	9.25	1203.340909090909	1470.75	82	0	5737.385001159874	0.363307182668919	2084.433180658307	8604		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
TILLER FITTING KITS																	
Tiller Conversion Kit - F20G	9YA_TCK_F20G	639.97975	0	0	639.97975	1047	2	260.1818181818181	318	20	0	920.1615681818181	0.3762405213965759	346.2020681818182	1393		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Tiller Conversion Kit - F25LC	9YA_TCK_F25LC	641.76425	0	0	641.76425	1082	2	260.1818181818181	318	20	0	921.9460681818181	0.4080886756662235	376.2357499999999	1428		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Tiller Conversion Kit - F25 SWC	9YA_TCK_F25 SWC	794.9625	0	0	794.9625	1347	2.05	266.6863636363636	325.95	20	0	1081.648863636364	0.4296355206854854	464.7147727272727	1701		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Tiller Conversion Kit - F30-40	9YA_TCK_F30-40	668.48875	0	0	668.48875	1127	2	260.1818181818181	318	20	0	948.6705681818181	0.4115446963400098	390.4203409090909	1473		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Tiller Conversion Kit - F50-70	9YA_TCK_F50-70	673.853	0	0	673.853	1137	2	260.1818181818181	318	20	0	954.0348181818181	0.4131369133373539	394.1469999999999	1483		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Tiller Conversion Kit - F75-90B	9YA_TCK_F75-90B	709.48925	0	0	709.48925	1149	2	260.1818181818181	318	20	0	989.6710681818181	0.37327537682573	369.4198409090909	1495		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Tiller Conversion Kit - F80-100D	9YA_TCK_F80-100D	787.932	0	0	787.932	1264	2	260.1818181818181	318	20	0	1068.113818181818	0.3702999986722557	395.5225454545453	1610		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Tiller Conversion Kit - F115B-F130	9YA_TCK_F115B-F130	709.48925	0	0	709.48925	1149	2	260.1818181818181	318	20	0	989.6710681818181	0.37327537682573	369.4198409090909	1495		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
TUBE COVER OPTIONS - To suit Highfield Boats																	
Tube Covers to suit PVC Boat - 2.0 Mtr	IBC-TCPVC - 2.0 Mtr	1218	0	0	1218	1540	0.25	32.52272727272727	39.75	2.5	0	1253.022727272727	0.1492209747338253	186.9772727272725	1584	0	https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Tube Covers to suit PVC Boat - 2.2 Mtr	IBC-TCPVC - 2.2 Mtr	1339.8	0	0	1339.8	1690	0.25	32.52272727272727	39.75	2.5	0	1374.822727272727	0.1465941063475952	201.5409090909091	1734	0	https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Tube Covers to suit PVC Boat - 2.3 Mtr	IBC-TCPVC - 2.3 Mtr	1400.7	0	0	1400.7	1770	0.25	32.52272727272727	39.75	2.5	0	1435.722727272727	0.1486137801993927	213.3681818181817	1814	0	https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Tube Covers to suit PVC Boat - 2.4 Mtr	IBC-TCPVC - 2.4 Mtr	1461.6	0	0	1461.6	1840	0.25	32.52272727272727	39.75	2.5	0	1496.622727272727	0.1443948040588355	216.1045454545454	1884	0	https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Tube Covers to suit PVC Boat - 2.5 Mtr	IBC-TCPVC - 2.5 Mtr	1522.5	0	0	1522.5	1920	0.25	32.52272727272727	39.75	2.5	0	1557.522727272727	0.1463425311173045	227.931818181818	1964	0	https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Tube Covers to suit PVC Boat - 2.6 Mtr	IBC-TCPVC - 2.6 Mtr	1583.4	0	0	1583.4	2000	0.25	32.52272727272727	39.75	2.5	0	1618.422727272727	0.1481436752393603	239.7590909090907	2044	0	https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Tube Covers to suit PVC Boat - 2.8 Mtr	IBC-TCPVC - 2.8 Mtr	1705.2	0	0	1705.2	2150	0.25	32.52272727272727	39.75	2.5	0	1740.222727272727	0.1461437799236773	254.322727272727	2194	0	https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Tube Covers to suit PVC Boat - 2.9 Mtr	IBC-TCPVC - 2.9 Mtr	1766.1	0	0	1766.1	2230	0.25	32.52272727272727	39.75	2.5	0	1801.122727272727	0.1477689420992461	266.1499999999999	2274	0	https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Tube Covers to suit PVC Boat - 3.0 Mtr	IBC-TCPVC - 3.0 Mtr	1827	0	0	1827	2300	0.25	32.52272727272727	39.75	2.5	0	1862.022727272727	0.1444055218542883	268.8863636363633	2344	0	https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Tube Covers to suit PVC Boat - 3.1 Mtr	IBC-TCPVC - 3.1 Mtr	1887.9	0	0	1887.9	2380	0.25	32.52272727272727	39.75	2.5	0	1922.922727272727	0.1459827960751034	280.7136363636362	2424	0	https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Tube Covers to suit PVC Boat - 3.2 Mtr	IBC-TCPVC - 3.2 Mtr	1948.8	0	0	1948.8	2450	0.25	32.52272727272727	39.75	2.5	0	1983.822727272727	0.1428807101074371	283.4499999999998	2494	0	https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Tube Covers to suit PVC Boat - 3.3 Mtr	IBC-TCPVC - 3.3 Mtr	2009.7	0	0	2009.7	2530	0.25	32.52272727272727	39.75	2.5	0	2044.722727272727	0.144409444267838	295.2772727272727	2574	0	https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Tube Covers to suit PVC Boat - 3.4 Mtr	IBC-TCPVC - 3.4 Mtr	2070.6	0	0	2070.6	2610	0.25	32.52272727272727	39.75	2.5	0	2105.622727272727	0.1458497486167986	307.1045454545451	2654	0	https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Tube Covers to suit PVC Boat - 3.6 Mtr	IBC-TCPVC - 3.6 Mtr	2192.4	0	0	2192.4	2760	0.25	32.52272727272727	39.75	2.5	0	2227.422727272728	0.1444127232247622	321.6681818181814	2804	0	https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Tube Covers to suit PVC Boat - 3.8 Mtr	IBC-TCPVC - 3.8 Mtr	2314.2	0	0	2314.2	2910	0.25	32.52272727272727	39.75	2.5	0	2349.222727272727	0.1431247085593105	336.2318181818177	2954	0	https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Tube Covers to suit PVC Boat - 3.9 Mtr	IBC-TCPVC - 3.9 Mtr	2375.1	0	0	2375.1	2990	0.25	32.52272727272727	39.75	2.5	0	2410.122727272727	0.1444155050572678	348.0590909090906	3034	0	https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Tube Covers to suit PVC Boat - 4.2 Mtr	IBC-TCPVC - 4.2 Mtr	2557.8	0	0	2557.8	3220	0.25	32.52272727272727	39.75	2.5	0	2592.822727272728	0.1444178948530995	374.4499999999994	3264	0	https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Tube Covers to suit PVC Boat - 4.6 Mtr	IBC-TCPVC - 4.6 Mtr	2801.4	0	0	2801.4	3530	0.25	32.52272727272727	39.75	2.5	0	2836.422727272728	0.145488956159567	412.6681818181814	3574	0	https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Tube Covers to suit PVC Boat - 5.0 Mtr	IBC-TCPVC - 5.0 Mtr	3045	0	0	3045	3830	0.25	32.52272727272727	39.75	2.5	0	3080.022727272727	0.1434390242102698	441.795454545454	3874	0	https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
